Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET
2011-12-06,3.44,2832.04,400.0,900.0,1.680373831775701,2.5785046728971963,0.4158878504672897
2011-12-07,3.4,2831.1,399.0,946.0,1.6714953271028037,2.5640186915887853,0.4135514018691589
2011-12-08,3.35,2830.15,397.0,950.0,1.6626168224299067,2.5495327102803738,0.41121495327102797
2011-12-09,3.3,2829.1800000000007,391.0,950.0,1.6537383177570093,2.5350467289719627,0.4088785046728972
2011-12-10,3.25,2828.21,385.0,950.0,1.6448598130841123,2.5205607476635508,0.4065420560747664
2011-12-11,3.2,2827.32,382.0,900.0,1.635981308411215,2.50607476635514,0.4042056074766355
2011-12-12,3.16,2826.44,388.0,900.0,1.6271028037383175,2.491588785046729,0.4018691588785047
2011-12-13,3.11,2825.58,384.0,885.0,1.6182242990654203,2.4771028037383185,0.39953271028037385
2011-12-14,3.07,2824.72,384.0,885.0,1.6093457943925231,2.4626168224299065,0.397196261682243
2011-12-15,3.01,2823.71,379.0,1100.0,1.6004672897196262,2.4481308411214955,0.39485981308411217
2011-12-16,2.9,2822.535,310.0,1300.0,1.5915887850467292,2.433644859813084,0.3925233644859813
2011-12-17,2.79,2821.36,241.0,1500.0,1.5827102803738318,2.4191588785046734,0.3901869158878505
2011-12-18,2.68,2820.1,114.0,1425.0,1.5738317757009346,2.4046728971962614,0.3878504672897196
2011-12-19,2.59,2819.1,111.0,1150.0,1.5649532710280374,2.3901869158878513,0.3855140186915888
2011-12-20,2.5,2818.09,100.0,1150.0,1.5560747663551402,2.3757009345794398,0.38317757009345793
2011-12-21,2.4,2817.0,96.0,1230.0,1.547196261682243,2.3612149532710283,0.3808411214953271
2011-12-22,4.48,2843.06,18.0,890.0,1.5383177570093458,2.3467289719626168,0.37850467289719625
2011-12-23,3.3100000000000005,2828.59,40.5,845.0,1.5294392523364486,2.3322429906542057,0.37616822429906543
2011-12-24,2.14,2814.12,63.0,800.0,1.5205607476635514,2.317757009345794,0.3738317757009346
2011-12-25,2.09,2813.49,72.0,600.0,1.5116822429906542,2.303271028037383,0.37149532710280375
2011-12-26,2.05,2812.82,69.0,475.0,1.502803738317757,2.2887850467289717,0.3691588785046729
2011-12-27,2.0,2812.16,77.0,590.0,1.49392523364486,2.2742990654205606,0.3668224299065421
2011-12-28,1.96,2811.52,68.0,575.0,1.4850467289719629,2.259813084112149,0.3644859813084113
2011-12-29,1.91,2810.85,69.0,600.0,1.4761682242990657,2.2453271028037385,0.3621495327102804
2011-12-30,1.82,2810.18,142.0,4504.0,1.4672897196261685,2.2308411214953274,0.3598130841121495
2011-12-31,1.8196753246753248,2810.1723376623377,141.15584415584416,4478.38961038961,1.4584112149532709,2.216355140186916,0.3574766355140187
2012-01-01,1.8193506493506493,2810.1646753246755,140.3116883116883,4452.779220779221,1.449532710280374,2.201869158878505,0.3551401869158879
2012-01-02,1.819025974025974,2810.157012987013,139.46753246753244,4427.168831168831,1.4406542056074767,2.1873831775700934,0.352803738317757
2012-01-03,1.8187012987012987,2810.149350649351,138.62337662337663,4401.558441558442,1.4317757009345795,2.1728971962616823,0.3504672897196261
2012-01-04,1.8183766233766236,2810.141688311688,137.7792207792208,4375.948051948052,1.4228971962616823,2.1584112149532717,0.3481308411214953
2012-01-05,1.818051948051948,2810.134025974026,136.93506493506493,4350.337662337663,1.4140186915887851,2.14392523364486,0.3457943925233645
2012-01-06,1.8177272727272729,2810.1263636363637,136.0909090909091,4324.727272727273,1.405140186915888,2.1294392523364487,0.3434579439252337
2012-01-07,1.8174025974025971,2810.118701298701,135.2467532467533,4299.1168831168825,1.3962616822429907,2.1149532710280368,0.3411214953271028
2012-01-08,1.8170779220779218,2810.111038961039,134.40259740259742,4273.506493506494,1.3873831775700936,2.100467289719626,0.338785046728972
2012-01-09,1.8167532467532468,2810.1033766233763,133.55844155844156,4247.896103896104,1.3785046728971964,2.085981308411215,0.3364485981308412
2012-01-10,1.8164285714285715,2810.095714285714,132.71428571428572,4222.285714285715,1.3696261682242992,2.071495327102804,0.3341121495327103
2012-01-11,1.816103896103896,2810.0880519480515,131.87012987012986,4196.675324675325,1.3607476635514022,2.0570093457943925,0.3317757009345794
2012-01-12,1.8157792207792212,2810.080389610389,131.025974025974,4171.0649350649355,1.3518691588785048,2.042523364485981,0.3294392523364486
2012-01-13,1.8154545454545452,2810.072727272727,130.1818181818182,4145.454545454545,1.3429906542056076,2.02803738317757,0.3271028037383178
2012-01-14,1.81512987012987,2810.0650649350646,129.33766233766235,4119.8441558441555,1.3341121495327104,2.013551401869159,0.3247663551401869
2012-01-15,1.8148051948051949,2810.0574025974024,128.49350649350652,4094.2337662337663,1.3252336448598132,1.999065420560748,0.3224299065420561
2012-01-16,1.81448051948052,2810.04974025974,127.64935064935064,4068.623376623377,1.316355140186916,1.9845794392523368,0.32009345794392524
2012-01-17,1.8141558441558443,2810.0420779220776,126.8051948051948,4043.012987012987,1.3074766355140188,1.970093457943925,0.31775700934579443
2012-01-18,1.8138311688311688,2810.0344155844155,125.96103896103895,4017.402597402597,1.2985981308411216,1.9556074766355143,0.3154205607476636
2012-01-19,1.8135064935064933,2810.026753246753,125.11688311688313,3991.792207792208,1.2897196261682244,1.9411214953271028,0.3130841121495327
2012-01-20,1.8131818181818184,2810.019090909091,124.27272727272728,3966.181818181818,1.2808411214953273,1.926635514018692,0.3107476635514019
2012-01-21,1.812857142857143,2810.011428571428,123.42857142857143,3940.571428571429,1.2719626168224298,1.9121495327102804,0.30841121495327106
2012-01-22,1.812532467532468,2810.003766233766,122.58441558441557,3914.961038961039,1.2630841121495329,1.8976635514018687,0.3060747663551402
2012-01-23,1.812207792207792,2809.996103896104,121.74025974025976,3889.350649350649,1.2542056074766357,1.883177570093458,0.3037383177570093
2012-01-24,1.8118831168831169,2809.988441558441,120.8961038961039,3863.74025974026,1.2453271028037385,1.8686915887850468,0.3014018691588785
2012-01-25,1.8115584415584416,2809.980779220779,120.05194805194805,3838.1298701298706,1.2364485981308408,1.8542056074766355,0.2990654205607477
2012-01-26,1.8112337662337663,2809.973116883117,119.20779220779221,3812.519480519481,1.227570093457944,1.8397196261682245,0.2967289719626168
2012-01-27,1.810909090909091,2809.9654545454546,118.36363636363636,3786.909090909091,1.218691588785047,1.8252336448598128,0.294392523364486
2012-01-28,1.810584415584416,2809.957792207792,117.51948051948051,3761.298701298701,1.2098130841121495,1.8107476635514017,0.29205607476635514
2012-01-29,1.81025974025974,2809.95012987013,116.67532467532469,3735.688311688312,1.2009345794392523,1.7962616822429909,0.28971962616822433
2012-01-30,1.809935064935065,2809.942467532468,115.83116883116884,3710.077922077922,1.1920560747663551,1.7817757009345796,0.28738317757009346
2012-01-31,1.8096103896103897,2809.9348051948054,114.987012987013,3684.467532467533,1.183177570093458,1.7672897196261683,0.2850467289719626
2012-02-01,1.8092857142857144,2809.927142857143,114.14285714285714,3658.857142857143,1.174299065420561,1.752803738317757,0.2827102803738318
2012-02-02,1.808961038961039,2809.91948051948,113.2987012987013,3633.246753246753,1.1654205607476635,1.7383177570093458,0.28037383177570097
2012-02-03,1.808636363636364,2809.911818181818,112.45454545454544,3607.636363636364,1.1565420560747666,1.7238317757009347,0.2780373831775701
2012-02-04,1.8083116883116883,2809.904155844156,111.61038961038959,3582.025974025974,1.1476635514018692,1.7093457943925234,0.2757009345794393
2012-02-05,1.8079870129870133,2809.896493506493,110.76623376623377,3556.415584415585,1.1387850467289722,1.6948598130841122,0.2733644859813085
2012-02-06,1.8076623376623375,2809.888831168831,109.92207792207792,3530.805194805195,1.1299065420560748,1.680373831775701,0.2710280373831776
2012-02-07,1.8073376623376625,2809.881168831169,109.07792207792208,3505.194805194805,1.1210280373831778,1.6658878504672898,0.26869158878504673
2012-02-08,1.8070129870129867,2809.8735064935063,108.23376623376623,3479.584415584416,1.1121495327102804,1.6514018691588783,0.2663551401869159
2012-02-09,1.806688311688312,2809.865844155844,107.38961038961041,3453.974025974026,1.1032710280373834,1.6369158878504673,0.2640186915887851
2012-02-10,1.8063636363636364,2809.858181818181,106.54545454545456,3428.363636363636,1.094392523364486,1.6224299065420562,0.26168224299065423
2012-02-11,1.8060389610389609,2809.8505194805193,105.7012987012987,3402.7532467532465,1.085514018691589,1.6079439252336452,0.25934579439252337
2012-02-12,1.8057142857142856,2809.842857142857,104.85714285714286,3377.142857142857,1.0766355140186916,1.5934579439252337,0.2570093457943925
2012-02-13,1.8053896103896103,2809.8351948051945,104.01298701298704,3351.5324675324678,1.0677570093457946,1.5789719626168226,0.2546728971962617
2012-02-14,1.805064935064935,2809.8275324675324,103.16883116883116,3325.9220779220777,1.0588785046728972,1.564485981308411,0.2523364485981309
2012-02-15,1.80474025974026,2809.81987012987,102.32467532467531,3300.311688311688,1.0500000000000005,1.55,0.25
2012-02-16,1.8044155844155845,2809.812207792208,101.48051948051949,3274.701298701298,1.0411214953271029,1.5355140186915888,0.2476635514018692
2012-02-17,1.8040909090909087,2809.8045454545454,100.63636363636364,3249.090909090909,1.032242990654206,1.5210280373831775,0.2453271028037383
2012-02-18,1.8037662337662341,2809.796883116883,99.79220779220779,3223.4805194805194,1.0233644859813085,1.5065420560747664,0.2429906542056075
2012-02-19,1.8034415584415584,2809.789220779221,98.94805194805195,3197.87012987013,1.0144859813084115,1.4920560747663552,0.24065420560747666
2012-02-20,1.8031168831168831,2809.7815584415584,98.1038961038961,3172.2597402597407,1.005607476635514,1.477570093457944,0.23831775700934585
2012-02-21,1.802792207792208,2809.773896103896,97.25974025974024,3146.649350649351,0.9967289719626168,1.4630841121495328,0.2359813084112149
2012-02-22,1.8024675324675328,2809.7662337662337,96.41558441558443,3121.038961038961,0.9878504672897196,1.4485981308411215,0.2336448598130841
2012-02-23,1.8021428571428573,2809.758571428572,95.57142857142858,3095.4285714285716,0.9789719626168224,1.4341121495327105,0.2313084112149533
2012-02-24,1.8018181818181815,2809.750909090909,94.72727272727272,3069.818181818182,0.9700934579439252,1.4196261682242992,0.2289719626168225
2012-02-25,1.8014935064935065,2809.743246753247,93.88311688311687,3044.2077922077924,0.961214953271028,1.405140186915888,0.2266355140186916
2012-02-26,1.8011688311688312,2809.7355844155845,93.03896103896105,3018.597402597403,0.9523364485981308,1.3906542056074769,0.2242990654205608
2012-02-27,1.8008441558441561,2809.727922077922,92.1948051948052,2992.987012987013,0.9434579439252336,1.3761682242990654,0.2219626168224299
2012-02-28,1.8005194805194806,2809.72025974026,91.35064935064936,2967.376623376624,0.9345794392523366,1.3616822429906543,0.2196261682242991
2012-02-29,1.8001948051948051,2809.712597402597,90.50649350649351,2941.7662337662337,0.9257009345794394,1.347196261682243,0.21728971962616825
2012-03-01,1.7998701298701298,2809.7049350649354,89.66233766233766,2916.155844155844,0.9168224299065422,1.3327102803738318,0.2149532710280374
2012-03-02,1.7995454545454546,2809.697272727273,88.81818181818181,2890.5454545454545,0.907943925233645,1.3182242990654207,0.21261682242990654
2012-03-03,1.7992207792207793,2809.68961038961,87.97402597402599,2864.9350649350645,0.8990654205607478,1.3037383177570094,0.21028037383177567
2012-03-04,1.798896103896104,2809.6819480519484,87.12987012987014,2839.3246753246754,0.8901869158878506,1.2892523364485982,0.20794392523364488
2012-03-05,1.7985714285714287,2809.674285714286,86.2857142857143,2813.714285714286,0.8813084112149534,1.2747663551401869,0.20560747663551404
2012-03-06,1.7982467532467532,2809.6666233766227,85.44155844155844,2788.1038961038957,0.8724299065420562,1.2602803738317758,0.2032710280373832
2012-03-07,1.7979220779220781,2809.658961038961,84.59740259740259,2762.4935064935057,0.863551401869159,1.2457943925233643,0.2009345794392524
2012-03-08,1.7975974025974026,2809.6512987012984,83.75324675324677,2736.883116883117,0.8546728971962618,1.2313084112149533,0.19859813084112155
2012-03-09,1.7972727272727274,2809.643636363636,82.9090909090909,2711.272727272727,0.8457943925233646,1.2168224299065422,0.19626168224299068
2012-03-10,1.7969480519480518,2809.635974025974,82.06493506493507,2685.662337662337,0.8369158878504674,1.2023364485981307,0.19392523364485986
2012-03-11,1.7966233766233766,2809.628311688312,81.22077922077922,2660.051948051948,0.8280373831775703,1.1878504672897197,0.19158878504672897
2012-03-12,1.7962987012987013,2809.620649350649,80.37662337662337,2634.4415584415588,0.8191588785046731,1.1733644859813084,0.18925233644859815
2012-03-13,1.795974025974026,2809.612987012987,79.53246753246755,2608.831168831169,0.8102803738317759,1.158878504672897,0.1869158878504673
2012-03-14,1.7956493506493507,2809.6053246753245,78.6883116883117,2583.220779220779,0.8014018691588787,1.1443925233644858,0.1845794392523365
2012-03-15,1.7953246753246754,2809.5976623376623,77.84415584415585,2557.6103896103896,0.7925233644859815,1.1299065420560748,0.18224299065420566
2012-03-16,1.795,2809.59,77.0,2532.0,0.7836448598130843,1.1154205607476635,0.1799065420560748
2012-03-17,1.7946753246753246,2809.582337662337,76.15584415584415,2506.3896103896104,0.7747663551401871,1.1009345794392524,0.17757009345794394
2012-03-18,1.7943506493506494,2809.5746753246754,75.31168831168831,2480.779220779221,0.7658878504672899,1.0864485981308412,0.17523364485981313
2012-03-19,1.794025974025974,2809.5670129870127,74.46753246753245,2455.1688311688313,0.7570093457943927,1.07196261682243,0.17289719626168226
2012-03-20,1.7937012987012988,2809.5593506493506,73.62337662337663,2429.5584415584412,0.7481308411214955,1.0574766355140186,0.17056074766355145
2012-03-21,1.7933766233766235,2809.5516883116884,72.77922077922078,2403.948051948052,0.7392523364485983,1.0429906542056075,0.16822429906542058
2012-03-22,1.7930519480519482,2809.5440259740253,71.93506493506493,2378.3376623376626,0.7303738317757011,1.0285046728971965,0.16588785046728974
2012-03-23,1.7927272727272727,2809.536363636364,71.0909090909091,2352.7272727272725,0.7214953271028041,1.014018691588785,0.1635514018691589
2012-03-24,1.7924025974025974,2809.528701298701,70.24675324675326,2327.116883116883,0.7126168224299068,0.999532710280374,0.16121495327102808
2012-03-25,1.7920779220779222,2809.521038961039,69.40259740259741,2301.506493506493,0.7037383177570096,0.9850467289719628,0.1588785046728972
2012-03-26,1.7917532467532469,2809.513376623377,68.55844155844156,2275.8961038961043,0.6948598130841124,0.9705607476635514,0.1565420560747664
2012-03-27,1.7914285714285714,2809.505714285714,67.71428571428572,2250.285714285714,0.6859813084112152,0.9560747663551404,0.15420560747663553
2012-03-28,1.7911038961038959,2809.498051948052,66.87012987012987,2224.6753246753246,0.6771028037383179,0.9415887850467288,0.15186915887850472
2012-03-29,1.7907792207792208,2809.4903896103892,66.02597402597404,2199.064935064935,0.6682242990654208,0.9271028037383178,0.14953271028037385
2012-03-30,1.7904545454545455,2809.482727272727,65.18181818181819,2173.4545454545455,0.6593457943925236,0.9126168224299068,0.14719626168224306
2012-03-31,1.7901298701298702,2809.475064935065,64.33766233766234,2147.844155844156,0.6504672897196264,0.8981308411214952,0.14485981308411214
2012-04-01,1.789805194805195,2809.467402597403,63.4935064935065,2122.2337662337663,0.6415887850467292,0.8836448598130842,0.14252336448598135
2012-04-02,1.7894805194805194,2809.45974025974,62.64935064935065,2096.6233766233768,0.632710280373832,0.8691588785046731,0.14018691588785048
2012-04-03,1.7891558441558442,2809.4520779220784,61.805194805194816,2071.012987012987,0.6238317757009348,0.8546728971962616,0.13785046728971967
2012-04-04,1.7888311688311689,2809.4444155844153,60.96103896103897,2045.4025974025967,0.6149532710280377,0.8401869158878505,0.1355140186915888
2012-04-05,1.7885064935064936,2809.436753246753,60.116883116883116,2019.792207792208,0.6060747663551405,0.8257009345794395,0.13317757009345801
2012-04-06,1.7881818181818183,2809.429090909091,59.27272727272728,1994.181818181818,0.5971962616822433,0.811214953271028,0.13084112149532712
2012-04-07,1.7878571428571428,2809.4214285714284,58.42857142857143,1968.5714285714284,0.5883177570093461,0.7967289719626169,0.1285046728971963
2012-04-08,1.7875324675324675,2809.4137662337657,57.584415584415595,1942.9610389610389,0.5794392523364489,0.7822429906542054,0.12616822429906546
2012-04-09,1.7872077922077922,2809.406103896104,56.74025974025975,1917.350649350649,0.5705607476635515,0.7677570093457944,0.12383177570093462
2012-04-10,1.786883116883117,2809.398441558441,55.896103896103895,1891.74025974026,0.5616822429906543,0.7532710280373833,0.12149532710280375
2012-04-11,1.7865584415584417,2809.3907792207788,55.05194805194806,1866.12987012987,0.5528037383177571,0.7387850467289718,0.11915887850467295
2012-04-12,1.7862337662337662,2809.383116883117,54.20779220779222,1840.5194805194808,0.5439252336448599,0.7242990654205608,0.11682242990654207
2012-04-13,1.785909090909091,2809.375454545455,53.36363636363637,1814.909090909091,0.5350467289719627,0.7098130841121497,0.11448598130841126
2012-04-14,1.7855844155844156,2809.3677922077923,52.51948051948053,1789.2987012987014,0.5261682242990655,0.6953271028037382,0.1121495327102804
2012-04-15,1.7852597402597403,2809.360129870129,51.67532467532467,1763.6883116883118,0.5172897196261683,0.6808411214953272,0.10981308411214956
2012-04-16,1.7849350649350648,2809.3524675324675,50.831168831168846,1738.0779220779223,0.5084112149532711,0.6663551401869161,0.1074766355140187
2012-04-17,1.7846103896103895,2809.3448051948053,49.987012987012996,1712.4675324675322,0.4995327102803739,0.6518691588785046,0.10514018691588788
2012-04-18,1.7842857142857145,2809.337142857143,49.14285714285715,1686.8571428571427,0.4906542056074768,0.6373831775700936,0.10280373831775702
2012-04-19,1.7839610389610392,2809.3294805194805,48.298701298701296,1661.2467532467529,0.4817757009345796,0.6228971962616825,0.1004672897196262
2012-04-20,1.7836363636363637,2809.3218181818183,47.45454545454547,1635.6363636363635,0.4728971962616824,0.608411214953271,0.09813084112149534
2012-04-21,1.7833116883116884,2809.3141558441557,46.61038961038962,1610.0259740259742,0.4640186915887852,0.5939252336448599,0.09579439252336452
2012-04-22,1.7829870129870131,2809.3064935064936,45.766233766233775,1584.4155844155844,0.455140186915888,0.5794392523364484,0.09345794392523367
2012-04-23,1.7826623376623376,2809.2988311688314,44.92207792207793,1558.8051948051948,0.4462616822429908,0.5649532710280374,0.09112149532710284
2012-04-24,1.7823376623376623,2809.2911688311688,44.077922077922075,1533.1948051948052,0.4373831775700936,0.5504672897196263,0.08878504672897197
2012-04-25,1.7820129870129868,2809.2835064935066,43.233766233766254,1507.5844155844156,0.4285046728971964,0.5359813084112148,0.08644859813084116
2012-04-26,1.7816883116883118,2809.275844155844,42.389610389610404,1481.9740259740258,0.4196261682242992,0.5214953271028038,0.08411214953271029
2012-04-27,1.7813636363636365,2809.268181818182,41.54545454545455,1456.3636363636365,0.410747663551402,0.5070093457943927,0.08177570093457948
2012-04-28,1.7810389610389608,2809.26051948052,40.70129870129871,1430.7532467532471,0.4018691588785048,0.4925233644859812,0.07943925233644861
2012-04-29,1.7807142857142857,2809.252857142857,39.85714285714286,1405.1428571428573,0.3929906542056077,0.4780373831775702,0.0771028037383178
2012-04-30,1.7803896103896104,2809.245194805195,39.01298701298703,1379.5324675324673,0.3841121495327105,0.4635514018691591,0.07476635514018692
2012-05-01,1.7800649350649351,2809.2375324675318,38.16883116883117,1353.9220779220775,0.3752336448598133,0.4490654205607476,0.07242990654205611
2012-05-02,1.7797402597402598,2809.22987012987,37.324675324675326,1328.3116883116882,0.3663551401869161,0.43457943925233655,0.07009345794392524
2012-05-03,1.7794155844155843,2809.2222077922083,36.48051948051949,1302.7012987012986,0.3574766355140189,0.4200934579439255,0.06775700934579443
2012-05-04,1.779090909090909,2809.2145454545453,35.63636363636364,1277.090909090909,0.3485981308411217,0.405607476635514,0.06542056074766356
2012-05-05,1.7787662337662338,2809.206883116883,34.792207792207805,1251.4805194805197,0.3397196261682245,0.3911214953271029,0.06308411214953275
2012-05-06,1.7784415584415585,2809.1992207792214,33.948051948051955,1225.87012987013,0.3308411214953273,0.37663551401869133,0.060747663551401876
2012-05-07,1.7781168831168832,2809.1915584415583,33.103896103896105,1200.2597402597405,0.3219626168224301,0.3621495327102804,0.05841121495327106
2012-05-08,1.777792207792208,2809.1838961038957,32.25974025974027,1174.6493506493507,0.3130841121495329,0.3476635514018693,0.056074766355140186
2012-05-09,1.7774675324675324,2809.176233766234,31.415584415584423,1149.0389610389611,0.3042056074766357,0.33317757009345783,0.05373831775700938
2012-05-10,1.7771428571428571,2809.168571428572,30.571428571428584,1123.4285714285716,0.2953271028037385,0.3186915887850468,0.051401869158878566
2012-05-11,1.776818181818182,2809.1609090909087,29.72727272727273,1097.818181818182,0.2864485981308413,0.3042056074766357,0.0490654205607477
2012-05-12,1.7764935064935066,2809.1532467532465,28.883116883116887,1072.2077922077924,0.2775700934579441,0.2897196261682242,0.04672897196261688
2012-05-13,1.7761688311688313,2809.145584415585,28.03896103896105,1046.5974025974024,0.2686915887850469,0.2752336448598132,0.04439252336448602
2012-05-14,1.7758441558441558,2809.1379220779218,27.1948051948052,1020.9870129870128,0.25981308411214976,0.2607476635514021,0.0420560747663552
2012-05-15,1.7755194805194805,2809.13025974026,26.350649350649363,995.3766233766232,0.25093457943925257,0.2462616822429906,0.03971962616822433
2012-05-16,1.7751948051948052,2809.122597402597,25.506493506493516,969.7662337662337,0.24205607476635535,0.23177570093457955,0.03738317757009352
2012-05-17,1.77487012987013,2809.1149350649353,24.662337662337666,944.155844155844,0.2331775700934582,0.21728971962616805,0.03504672897196265
2012-05-18,1.7745454545454546,2809.107272727273,23.81818181818183,918.5454545454544,0.22429906542056102,0.202803738317757,0.032710280373831835
2012-05-19,1.7742207792207791,2809.0996103896105,22.974025974025974,892.9350649350648,0.2154205607476638,0.18831775700934594,0.03037383177570097
2012-05-20,1.773896103896104,2809.0919480519483,22.12987012987014,867.3246753246755,0.2065420560747666,0.17383177570093444,0.028037383177570152
2012-05-21,1.7735714285714286,2809.084285714285,21.285714285714292,841.7142857142858,0.19766355140186945,0.1593457943925234,0.025700934579439283
2012-05-22,1.7732467532467533,2809.0766233766235,20.441558441558442,816.1038961038962,0.18878504672897226,0.14485981308411233,0.02336448598130847
2012-05-23,1.772922077922078,2809.0689610389613,19.59740259740261,790.4935064935066,0.17990654205607504,0.13037383177570086,0.0210280373831776
2012-05-24,1.7725974025974027,2809.0612987012987,18.753246753246763,764.883116883117,0.17102803738317784,0.11588785046728978,0.018691588785046787
2012-05-25,1.7722727272727272,2809.0536363636365,17.90909090909092,739.2727272727275,0.16214953271028065,0.10140186915887872,0.016355140186915914
2012-05-26,1.7719480519480517,2809.045974025974,17.06493506493507,713.6623376623373,0.15327102803738346,0.08691588785046722,0.014018691588785106
2012-05-27,1.7716233766233769,2809.0383116883118,16.220779220779235,688.051948051948,0.14439252336448627,0.07242990654205618,0.011682242990654236
2012-05-28,1.7712987012987014,2809.0306493506487,15.376623376623385,662.4415584415582,0.13551401869158908,0.05794392523364511,0.009345794392523421
2012-05-29,1.770974025974026,2809.022987012987,14.532467532467535,636.8311688311687,0.12663551401869189,0.04345794392523361,0.007009345794392553
2012-05-30,1.7706493506493506,2809.015324675325,13.688311688311698,611.2207792207791,0.1177570093457947,0.028971962616822555,0.004672897196261738
2012-05-31,1.7703246753246753,2809.0076623376617,12.844155844155864,585.6103896103897,0.1088785046728975,0.014485981308411056,0.002336448598130869
2012-06-01,1.77,2809.0,12.0,560.0,0.1,0.0,0.0
2012-06-02,1.73,2808.0,14.0,490.0,0.0,0.0,0.0
2012-06-03,1.69,2808.0,15.0,475.0,0.875,0.03333333333333299,0.05
