RCDATE,DISTRICT,TALUK_NAME,RAIN,MINTEMPERATURE,MAXTEMPERATURE,MINHUMIDITY,MAXHUMIDITY
2015-06-01,HASSAN,ALUR,35.8575,24.175,34.6,45.875,80.5
2015-06-02,HASSAN,ALUR,0.0225,24.924999999999997,31.475,60.675,78.17500000000001
2015-06-03,HASSAN,ALUR,3.11,26.46666666666667,35.833333333333336,43.13333333333333,73.96666666666667
2015-06-04,HASSAN,ALUR,0.0025,25.900000000000002,34.63333333333333,51.800000000000004,75.13333333333334
2015-06-05,HASSAN,ALUR,5.3225,25.733333333333334,34.46666666666667,49.300000000000004,73.26666666666667
2015-06-06,HASSAN,ALUR,1.21,25.566666666666666,36.33333333333333,38.56666666666666,74.3
2015-06-07,HASSAN,ALUR,1.0899999999999999,25.333333333333332,34.699999999999996,49.166666666666664,73.6
2015-06-08,HASSAN,ALUR,4.245,25.8,34.6,49.800000000000004,74.53333333333333
2015-06-09,HASSAN,ALUR,1.6,25.7,34.1,52.833333333333336,73.26666666666667
2015-06-10,HASSAN,ALUR,1.7799999999999998,25.65,32.325,52.2,75.1
2015-06-11,HASSAN,ALUR,0.0,25.85,30.625,61.425,74.2
2015-06-12,HASSAN,ALUR,0.03,26.750000000000004,32.525,53.275000000000006,72.375
2015-06-13,HASSAN,ALUR,6.475,26.899999999999995,33.166666666666664,56.199999999999996,71.0
2015-06-14,HASSAN,ALUR,10.6,26.900000000000002,32.166666666666664,55.23333333333333,69.36666666666667
2015-06-15,HASSAN,ALUR,1.0950000000000002,26.424999999999997,31.25,57.24999999999999,71.25
2015-06-16,HASSAN,ALUR,1.0375,26.625,30.45,63.575,72.1
2015-06-17,HASSAN,ALUR,1.4400000000000002,27.966666666666665,31.900000000000002,58.73333333333333,69.39999999999999
2015-06-18,HASSAN,ALUR,1.2175,29.166666666666668,30.899999999999995,60.666666666666664,66.93333333333332
2015-06-19,HASSAN,ALUR,9.8125,32.3,35.6,46.55,55.650000000000006
2015-06-20,HASSAN,ALUR,28.9775,31.5,34.65,45.55,54.6
2015-06-21,HASSAN,ALUR,27.412499999999998,40.8,45.0,24.5,32.1
2015-06-22,HASSAN,ALUR,47.2225,40.9,45.0,24.8,31.0
2015-06-23,HASSAN,ALUR,26.700000000000003,41.9,45.0,24.5,29.1
2015-06-24,HASSAN,ALUR,27.217499999999998,42.9,45.0,25.3,28.3
2015-06-25,HASSAN,ALUR,21.7375,43.1,44.9,25.7,28.7
2015-06-26,HASSAN,ALUR,41.1975,43.8,44.8,25.7,26.8
2015-06-27,HASSAN,ALUR,3.0025000000000004,38.974999999999994,40.4,38.85,41.475
2015-06-28,HASSAN,ALUR,0.94,34.15,36.0,52.0,56.15
2015-06-29,HASSAN,ALUR,0.96,21.1,24.9,81.1,96.0
2015-06-30,HASSAN,ALUR,0.06,33.0,33.75,55.199999999999996,60.65
2015-07-01,HASSAN,ALUR,0.225,22.6,22.6,85.1,85.1
2015-07-02,HASSAN,ALUR,0.0225,31.266666666666666,35.300000000000004,41.9,56.46666666666667
2015-07-03,HASSAN,ALUR,0.40750000000000003,30.96666666666667,35.766666666666666,42.53333333333333,57.199999999999996
2015-07-04,HASSAN,ALUR,0.0475,31.26666666666667,35.36666666666667,42.666666666666664,55.0
2015-07-05,HASSAN,ALUR,0.0775,23.9,32.8,45.8,71.85
2015-07-06,HASSAN,ALUR,0.0,30.933333333333334,35.166666666666664,40.03333333333333,54.333333333333336
2015-07-07,HASSAN,ALUR,0.02,29.275,32.574999999999996,50.35,63.699999999999996
2015-07-08,HASSAN,ALUR,0.7649999999999999,22.8,27.100000000000005,65.46666666666667,82.63333333333334
2015-07-09,HASSAN,ALUR,0.7825,23.033333333333335,28.433333333333334,60.86666666666667,81.16666666666667
2015-07-10,HASSAN,ALUR,0.4375,22.96666666666667,27.066666666666663,69.26666666666667,82.60000000000001
2015-07-11,HASSAN,ALUR,2.045,22.5,27.0,66.63333333333334,82.46666666666667
2015-07-12,HASSAN,ALUR,2.6325000000000003,22.13333333333333,30.03333333333333,56.0,82.46666666666667
2015-07-13,HASSAN,ALUR,0.0575,22.8,31.46666666666667,52.599999999999994,81.43333333333334
2015-07-14,HASSAN,ALUR,0.0,22.899999999999995,31.833333333333332,52.03333333333333,81.26666666666667
2015-07-15,HASSAN,ALUR,0.125,23.366666666666664,27.333333333333332,65.60000000000001,81.60000000000001
2015-07-16,HASSAN,ALUR,1.2974999999999999,23.03333333333333,29.066666666666666,60.166666666666664,81.63333333333334
2015-07-17,HASSAN,ALUR,0.9375,22.400000000000002,27.333333333333332,66.53333333333333,83.43333333333334
2015-07-18,HASSAN,ALUR,6.3375,21.96666666666667,26.2,72.89999999999999,83.13333333333334
2015-07-19,HASSAN,ALUR,5.8575,19.8,25.066666666666666,76.63333333333333,84.93333333333334
2015-07-20,HASSAN,ALUR,16.9925,21.133333333333336,26.100000000000005,70.60000000000001,85.10000000000001
2015-07-21,HASSAN,ALUR,0.9299999999999999,22.7,26.5,68.53333333333335,83.36666666666666
2015-07-22,HASSAN,ALUR,0.645,22.0,28.433333333333334,63.26666666666667,83.83333333333333
2015-07-23,HASSAN,ALUR,3.4925000000000006,22.599999999999998,26.900000000000002,67.66666666666667,83.33333333333333
2015-07-24,HASSAN,ALUR,2.7125000000000004,21.5,26.766666666666666,65.06666666666666,83.93333333333334
2015-07-25,HASSAN,ALUR,1.8199999999999998,19.6,25.933333333333334,72.23333333333333,97.93333333333334
2015-07-26,HASSAN,ALUR,2.145,19.5,24.53333333333333,74.96666666666667,99.26666666666667
2015-07-27,HASSAN,ALUR,2.66,19.266666666666666,22.433333333333337,83.23333333333333,99.7
2015-07-28,HASSAN,ALUR,2.4924999999999997,18.099999999999998,25.366666666666664,70.83333333333333,100.0
2015-07-29,HASSAN,ALUR,1.44,17.9,26.666666666666668,64.53333333333335,100.0
2015-07-30,HASSAN,ALUR,0.0,18.133333333333333,26.7,66.53333333333333,100.0
2015-07-31,HASSAN,ALUR,1.2875,18.8,24.73333333333333,75.4,100.0
2015-08-01,HASSAN,ALUR,2.8899999999999997,18.366666666666667,25.433333333333334,74.7,100.0
2015-08-02,HASSAN,ALUR,6.5075,19.3,25.633333333333336,72.73333333333333,99.36666666666667
2015-08-03,HASSAN,ALUR,0.77,19.3,25.8,74.2,100.0
2015-08-04,HASSAN,ALUR,2.3725,18.766666666666666,24.2,79.56666666666668,99.86666666666667
2015-08-05,HASSAN,ALUR,3.895,18.900000000000002,24.766666666666666,77.0,99.8
2015-08-06,HASSAN,ALUR,4.41,19.333333333333332,24.366666666666664,77.36666666666666,100.0
2015-08-07,HASSAN,ALUR,9.78,19.3,25.03333333333333,78.39999999999999,100.0
2015-08-08,HASSAN,ALUR,4.1325,18.966666666666665,23.7,84.46666666666667,99.7
2015-08-09,HASSAN,ALUR,1.2475,19.13333333333333,24.666666666666668,78.03333333333335,100.0
2015-08-10,HASSAN,ALUR,2.2025,19.266666666666666,24.03333333333333,84.36666666666667,100.0
