Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,Label
2011-05-26,3.78,2836.32,75,0,0,0,0,0
2011-05-27,3.785,2836.325,45,0,0,0,0,0
2011-05-28,3.79,2836.33,15,0,0,0,0,1
2011-05-29,3.79,2836.39,87,0,0,0,0,0
2011-05-30,3.79,2836.4,27,0,0,0,0,0
2011-05-31,3.795,2836.43,21,0,0,0,0,0
2011-06-01,3.8,2836.46,15,0,0.625,0.083333333333333,0,0
2011-06-02,3.79,2836.41,27,0,14.25,5.16666666666667,17.3333333333333,1
2011-06-03,3.8,2836.45,63,0,44.25,10.6666666666667,46.9166666666667,0
2011-06-04,3.81,2836.58,172,0,40.25,14.5,33.6666666666667,1
2011-06-05,3.82,2836.65,100,0,34.25,9.16666666666667,34.6666666666667,4
2011-06-06,3.84,2836.82,220,0,30.75,8.75,39.5,4
2011-06-07,3.85,2836.98,208,0,14.25,7.08333333333333,6.75,0
2011-06-08,3.87,2837.13,196,0,37.875,8,23,5
2011-06-09,3.89,2837.38,316,0,16.625,4.75,12.0833333333333,4
2011-06-10,3.91,2837.535,268,0,34.5,9.08333333333333,31,4
2011-06-11,3.93,2837.69,220,0,30.25,10.9166666666667,23.0833333333333,4
2011-06-12,3.95,2837.91,280,0,6.375,5.08333333333333,2.5,6
2011-06-13,4,2838.36,557,0,29.375,20.1666666666667,19.0833333333333,6
2011-06-14,4.05,2838.84,593,0,34.5,19.3333333333333,18.9166666666667,7
2011-06-15,4.13,2839.64,978,0,44.875,24.6666666666667,22.5,6
2011-06-16,4.18,2840.16,641,0,10.375,6.66666666666667,10.9166666666667,8
2011-06-17,4.265,2840.95,1008,0,32.5,27.1666666666667,34.9166666666667,9
2011-06-18,4.35,2841.74,1375,0,105.375,31.4166666666667,52.25,10
2011-06-19,4.47,2842.95,1507,0,20.5,10.6666666666667,4.41666666666667,7
2011-06-20,4.53,2843.52,702,0,3.25,0.916666666666667,1.5,5
2011-06-21,4.56,2843.82,377,0,4.75,0.083333333333333,0,5
2011-06-22,4.6,2844.06,387,0,0.375,1.16666666666667,0.083333333333333,6
2011-06-23,4.65,2844.32,686,0,32.75,13,8.5,9
2011-06-24,4.8,2844.98,1355.5,0,31.125,8.41666666666667,2.75,11
2011-06-25,4.95,2845.64,2025,0,41.75,8.33333333333333,5.91666666666667,17
2011-06-26,5.39,2847.62,5117,0,65.125,38,41.1666666666667,15
2011-06-27,5.73,2849.17,4004,0,76.125,35.9166666666667,24.25,18
2011-06-28,6.32,2851.79,6761,0,76.875,17.3333333333333,24,15
2011-06-29,6.68,2853.41,4184,0,7.875,7.91666666666667,1.5,12
2011-06-30,6.93,2854.35,2432,0,6,2,1,12
2011-07-01,7.165,2855.045,2597.5,0,5.125,0.583333333333333,12.75,12
2011-07-02,7.4,2855.74,2763,0,34.125,16.25,16.75,12
2011-07-03,7.5,2856.03,2357,1200,6.375,2.91666666666667,0.083333333333333,9
2011-07-04,7.47,2855.94,1469,1800,3.475,5.16666666666667,4.25,10
2011-07-05,7.47,2855.94,1514,1500,16.375,8.83333333333333,8.41666666666667,11
2011-07-06,7.5,2856.04,1906,1500,27.35,11.1666666666667,28.3333333333333,12
2011-07-07,7.52,2856.1,2649,2400,28.3,12.0833333333333,12.6666666666667,12
2011-07-08,7.51,2856.075,2429.5,2200,19.875,5.33333333333333,7.58333333333333,11
2011-07-09,7.5,2856.05,2210,2000,15.375,2.91666666666667,8,11
2011-07-10,7.5,2856.04,1882,1900,3,1,3.16666666666667,10
2011-07-11,7.54,2856.15,1652,1200,14.75,5.91666666666667,4.25,9
2011-07-12,7.54,2856.15,1271,1200,6.375,5.08333333333333,2.5,10
2011-07-13,7.57,2856.26,1702,1250,27.25,9,9.66666666666667,9
2011-07-14,7.55,2856.19,1332,1585,28,12,15.1666666666667,14
2011-07-15,7.535,2856.145,3697,4126,53.75,51.9166666666667,46,18
2011-07-16,7.52,2856.1,6062,6667,39.125,24.25,23.5,20
2011-07-17,7.62,2856.39,8032,6875,92.75,46.1666666666667,54,18
2011-07-18,7.42,2855.81,6135,8385,49.125,27.6666666666667,31.75,20
2011-07-19,7.67,2856.56,9960,5100,64.875,33.6666666666667,23.4166666666667,19
2011-07-20,7.56,2856.23,7937,9208,27.125,16.75,21.5833333333333,18
2011-07-21,7.67,2856.55,6661,5386,24.75,22.8333333333333,19.5,18
2011-07-22,7.64,2856.46,6336.5,5943,11.625,11.5833333333333,13,18
2011-07-23,7.61,2856.37,6012,6500,27.9,17.6666666666667,19,19
2011-07-24,7.7,2856.63,7340,6300,53.207829371,29.4166666666667,20.6265929780167,20
2011-07-25,7.68,2856.57,8187,8400,63.125,13.9166666666667,11.4166666666667,16
2011-07-26,7.5,2856.03,4750,6850,16,2.5,9,14
2011-07-27,7.43,2855.85,3517,4200,13.625,1.91666666666667,13.4166666666667,15
2011-07-28,7.69,2856.61,4214,1215,10.05,1.58333333333333,15.5833333333333,12
2011-07-29,7.68,2856.575,2757,1657.5,11.625,4.58333333333333,15.75,9
2011-07-30,7.67,2856.54,1300,2100,3,6.08333333333333,4.58333333333333,14
2011-07-31,7.81,2856.95,3478,1850,39.325,15.6666666666667,17.25,12
2011-08-01,7.57,2856.24,2576,5335,17.2,10.1666666666667,9.75,14
2011-08-02,7.66,2856.52,3519,2400,29,12.5833333333333,10,18
2011-08-03,7.88,2857.16,6208,3679,60.25,42.25,32.9166666666667,19
2011-08-04,7.82,2856.98,7017,7700,55.125,32.6666666666667,28.4166666666667,19
2011-08-05,7.9,2857.215,7948.5,7750,40.25,31.85,53,20
2011-08-06,7.98,2857.45,8880,7800,98.15,38.4833333333333,37.4166666666667,20
2011-08-07,7.62,2856.4,9031,13122,44.625,19.95,8.25,21
2011-08-08,7.55,2856.18,10485,11325,56.375,23.85,12.0666666666667,20
2011-08-09,7.33,2855.54,8153,10637,26.625,14.1833333333333,10.2666666666667,17
2011-08-10,7.41,2855.79,5376,4375,12.25,8.29666666666667,8.27333333333333,18
2011-08-11,7.67,2856.56,6130,3092,17.125,7.86395321868167,5.89935466562667,17
2011-08-12,7.845,2857.065,5449,3077,49.033400314625,4.22339948768,3.14889976788667,16
2011-08-13,8.02,2857.57,4768,3062,46.723745028025,11.681994075715,6.496516714505,15
2011-08-14,7.93,2857.32,4358,5315,7.5685562176125,4.75187964855667,5.60812002502167,13
2011-08-15,7.78,2856.87,3166,4906,5.5791777905,0.632174985554167,0.5341266256995,13
2011-08-16,7.87,2857.14,3240,1700,6.95,0.033333333333333,6.03333333333333,12
2011-08-17,7.97,2857.44,2747,1550,8.3226211726875,0.830991997634333,2.39740714631833,12
2011-08-18,8.04,2857.64,2455,1650,3.875,3.41666666666667,0.3,12
2011-08-19,8.1,2857.81,2357.5,1650,14.575,7.41666666666667,1.25,11
2011-08-20,8.16,2857.98,2260,1650,14.025,5.13333333333333,13.0166666666667,12
2011-08-21,8.24,2858.22,2612,1650,38.825,15,19.0833333333333,14
2011-08-22,8.39,2858.66,3395,1650,4.75,0.333333333333333,6.35,12
2011-08-23,8.45,2858.86,2343,1538,14.95,1,1.91666666666667,9
2011-08-24,8.44,2858.83,1405,2333,13.625,1.16666666666667,5.13333333333333,11
2011-08-25,8.44,2858.81,2000,2056,21.3,4.55,4.7,11
2011-08-26,8.44,2858.81,2081,1980.5,15.925,4.33333333333333,3.43333333333333,11
2011-08-27,8.44,2858.81,2162,1905,10.0696871188,19.1666666666667,10.2082871084417,12
