RCDATE,DISTRICT,TALUK_NAME,RAIN,MINTEMPERATURE,MAXTEMPERATURE,MINHUMIDITY,MAXHUMIDITY
2018-06-01,HASSAN,ALUR,1.5074999999999998,21.225,29.75,76.35000000000002,100.0
2018-06-02,HASSAN,ALUR,15.2875,18.725,30.675000000000004,69.725,100.0
2018-06-03,HASSAN,ALUR,5.2825,20.65,29.575,80.57499999999997,100.0
2018-06-04,HASSAN,ALUR,1.51,20.3125,29.075,83.94999999999997,100.0
2018-06-05,HASSAN,ALUR,0.1,19.975,28.575,87.325,100.0
2018-06-06,HASSAN,ALUR,0.82,20.6,29.2,73.80000000000003,100.0
2018-06-07,HASSAN,ALUR,0.3625,20.325000000000006,28.2,77.25,100.0
2018-06-08,HASSAN,ALUR,21.955,19.7,25.65,90.55,100.0
2018-06-09,HASSAN,ALUR,22.645,19.35,22.05,98.95000000000002,100.0
2018-06-10,HASSAN,ALUR,28.4025,19.325000000000006,22.25,98.32500000000002,100.0
2018-06-11,HASSAN,ALUR,55.545,20.125,23.225,99.9,100.0
2018-06-12,HASSAN,ALUR,76.4375,19.075000000000006,22.65,99.9,100.0
2018-06-13,HASSAN,ALUR,13.9325,19.175,25.075,95.275,100.0
2018-06-14,HASSAN,ALUR,15.1725,18.625,26.2,94.125,100.0
2018-06-15,HASSAN,ALUR,1.4875,18.675,23.875,95.4,100.0
2018-06-16,HASSAN,ALUR,0.9725,19.95,28.85,77.875,100.0
2018-06-17,HASSAN,ALUR,0.1725,19.6125,26.925,85.825,100.0
2018-06-18,HASSAN,ALUR,6.68,19.275,25.0,93.775,100.0
2018-06-19,HASSAN,ALUR,6.6450000000000005,19.725,26.375,94.65,100.0
2018-06-20,HASSAN,ALUR,3.3825000000000003,19.025,22.975,96.025,100.0
2018-06-21,HASSAN,ALUR,2.1575,19.475,24.725,94.725,100.0
2018-06-22,HASSAN,ALUR,1.965,18.325,23.375000000000004,92.925,100.0
2018-06-23,HASSAN,ALUR,0.5025,18.825,25.5,89.65,100.0
2018-06-24,HASSAN,ALUR,2.535,18.925,24.200000000000006,96.175,100.0
2018-06-25,HASSAN,ALUR,3.8525,18.25,25.775,96.675,100.0
2018-06-26,HASSAN,ALUR,7.0525,18.375,24.15,96.525,100.0
2018-06-27,HASSAN,ALUR,5.145,18.800000000000004,23.5,93.95000000000002,100.0
2018-06-28,HASSAN,ALUR,32.8,18.025,23.6,96.9,100.0
2018-06-29,HASSAN,ALUR,8.7875,18.925,23.65,96.65,100.0
2018-06-30,HASSAN,ALUR,1.2125,18.8,25.0375,91.05,100.0
2018-07-01,HASSAN,ALUR,0.3175,18.675,26.425,85.45000000000002,100.0
2018-07-02,HASSAN,ALUR,0.31,18.525,27.6,77.075,100.0
2018-07-03,HASSAN,ALUR,2.2275,18.75,26.075000000000006,93.375,100.0
2018-07-04,HASSAN,ALUR,2.3875,19.15,25.35,90.02499999999998,100.0
2018-07-05,HASSAN,ALUR,1.67,19.0,25.8,89.075,100.0
2018-07-06,HASSAN,ALUR,1.5625,18.1,26.275,84.7,100.0
2018-07-07,HASSAN,ALUR,30.47,19.15,21.725,99.3,100.0
2018-07-08,HASSAN,ALUR,9.0825,19.3,22.1,98.85,100.0
2018-07-09,HASSAN,ALUR,8.81,19.575000000000006,24.525,96.1,100.0
2018-07-10,HASSAN,ALUR,29.067500000000006,19.575,26.0,94.70000000000002,100.0
2018-07-11,HASSAN,ALUR,30.815,19.125,23.1,97.35,100.0
2018-07-12,HASSAN,ALUR,37.37000000000001,18.975,23.200000000000006,98.8,100.0
2018-07-13,HASSAN,ALUR,22.5475,19.15,22.75,98.9375,100.0
2018-07-14,HASSAN,ALUR,25.880000000000006,19.325,22.3,99.07500000000002,100.0
2018-07-15,HASSAN,ALUR,22.4625,19.2,22.1,99.45000000000002,100.0
2018-07-16,HASSAN,ALUR,11.2375,19.4,23.85,94.3,100.0
2018-07-17,HASSAN,ALUR,18.96,18.700000000000006,23.225,96.9,100.0
2018-07-18,HASSAN,ALUR,12.84,18.55,22.525,97.675,100.0
2018-07-19,HASSAN,ALUR,5.4475,19.075,23.425,98.975,100.0
2018-07-20,HASSAN,ALUR,7.5675,18.700000000000006,22.475,99.025,100.0
2018-07-21,HASSAN,ALUR,8.0775,19.2,21.2,99.9,100.0
2018-07-22,HASSAN,ALUR,16.1825,19.15,21.85,97.5,100.0
2018-07-23,HASSAN,ALUR,9.2075,19.375,22.875000000000004,97.5,100.0
2018-07-24,HASSAN,ALUR,8.932500000000003,19.3,23.075,97.85,100.0
2018-07-25,HASSAN,ALUR,6.637500000000001,19.3,23.275,98.025,100.0
2018-07-26,HASSAN,ALUR,2.65,19.2375,24.262500000000006,93.325,100.0
2018-07-27,HASSAN,ALUR,2.025,19.175,25.250000000000004,88.625,100.0
2018-07-28,HASSAN,ALUR,5.2,19.45,23.625,96.925,100.0
2018-07-29,HASSAN,ALUR,1.98,19.65,23.275,98.0,100.0
2018-07-30,HASSAN,ALUR,0.29500000000000004,19.45,25.675,92.425,100.0
2018-07-31,HASSAN,ALUR,3.18,19.4,24.875,96.65,100.0
2018-08-01,HASSAN,ALUR,3.4275,19.075,23.25,96.3,100.0
2018-08-02,HASSAN,ALUR,3.675,18.975,24.575,95.125,100.0
2018-08-03,HASSAN,ALUR,1.8725000000000005,19.075,25.275,86.3,100.0
2018-08-04,HASSAN,ALUR,0.54,19.25,25.200000000000006,85.77499999999998,100.0
2018-08-05,HASSAN,ALUR,1.3975,18.950000000000006,25.175,85.625,100.0
2018-08-06,HASSAN,ALUR,7.4275,18.9,25.0,85.72500000000002,100.0
2018-08-07,HASSAN,ALUR,4.68,18.85,23.9,95.4,100.0
2018-08-08,HASSAN,ALUR,7.579999999999999,18.875,23.3625,95.7,100.0
2018-08-09,HASSAN,ALUR,12.697500000000002,18.9,22.825,96.0,100.0
2018-08-10,HASSAN,ALUR,3.7525,19.125,23.4,95.7,100.0
2018-08-11,HASSAN,ALUR,2.5025,18.875,23.275,94.35,100.0
2018-08-12,HASSAN,ALUR,5.9075,19.0,22.425,96.9,100.0
2018-08-13,HASSAN,ALUR,38.7175,18.175,20.925,99.9,100.0
2018-08-14,HASSAN,ALUR,48.39,18.075,21.45,99.9,100.0
2018-08-15,HASSAN,ALUR,5.2775,19.425,22.25,98.35,100.0
2018-08-16,HASSAN,ALUR,5.4,19.2,24.575,92.70000000000002,100.0
2018-08-17,HASSAN,ALUR,21.630000000000006,19.2,21.55,98.225,100.0
2018-08-18,HASSAN,ALUR,8.0775,19.200000000000006,22.85,94.75,100.0
2018-08-19,HASSAN,ALUR,7.885,19.075000000000006,23.4,92.175,100.0
2018-08-20,HASSAN,ALUR,3.86,18.85,23.575,96.075,100.0
2018-08-21,HASSAN,ALUR,7.5675,18.775,23.950000000000006,97.475,100.0
2018-08-22,HASSAN,ALUR,3.6675,18.45,23.675,93.07500000000002,100.0
2018-08-23,HASSAN,ALUR,3.0875,18.7,25.375,86.8,100.0
2018-08-24,HASSAN,ALUR,1.4975,18.325,25.325,86.475,100.0
2018-08-25,HASSAN,ALUR,0.14,18.55,25.4,85.85000000000002,100.0
2018-08-26,HASSAN,ALUR,0.1125,18.875,24.95,84.575,100.0
2018-08-27,HASSAN,ALUR,4.375,18.925,25.35,83.22500000000002,100.0
2018-08-28,HASSAN,ALUR,4.3950000000000005,18.925,24.625,95.475,100.0
2018-08-29,HASSAN,ALUR,8.0925,18.875,25.125,85.45,100.0
2018-08-30,HASSAN,ALUR,0.945,19.0,24.125,89.22500000000002,100.0
2018-08-31,HASSAN,ALUR,5.12,19.175,24.5,88.35000000000002,100.0
2018-09-01,HASSAN,ALUR,1.2475,17.4,26.5,82.325,100.0
2018-09-02,HASSAN,ALUR,0.015,17.8,27.05,76.97500000000002,100.0
2018-09-03,HASSAN,ALUR,0.31,17.675,26.4875,74.72500000000002,100.0
2018-09-04,HASSAN,ALUR,0.0125,17.55,25.925,72.47500000000002,100.0
2018-09-05,HASSAN,ALUR,0.0,18.55,27.075,65.8,100.0
2018-09-06,HASSAN,ALUR,0.095,17.625,27.175,67.35,100.0
2018-09-07,HASSAN,ALUR,1.295,17.6,26.425,74.45000000000002,100.0
2018-09-08,HASSAN,ALUR,2.32,17.9,25.9,77.775,100.0
2018-09-09,HASSAN,ALUR,0.3025,16.325,27.1,73.725,100.0
2018-09-10,HASSAN,ALUR,0.0,16.925,27.125,64.22500000000001,100.0
2018-09-11,HASSAN,ALUR,0.0675,19.575,27.65,62.6,100.0
2018-09-12,HASSAN,ALUR,14.235,18.65,31.175,58.27500000000001,100.0
2018-09-13,HASSAN,ALUR,0.0,17.425,30.725,57.8,100.0
2018-09-14,HASSAN,ALUR,0.0,17.6,29.225,48.225,100.0
2018-09-15,HASSAN,ALUR,0.0,18.575,28.475,66.22500000000001,100.0
2018-09-16,HASSAN,ALUR,0.0,18.65,29.0875,64.2125,99.9875
2018-09-17,HASSAN,ALUR,0.0,18.725,29.700000000000006,62.2,99.975
2018-09-18,HASSAN,ALUR,1.2875,18.525,25.9,75.075,99.625
2018-09-19,HASSAN,ALUR,0.1175,18.575,28.375,63.75,99.7
2018-09-20,HASSAN,ALUR,0.0,16.775,27.6,66.1,100.0
2018-09-21,HASSAN,ALUR,0.585,18.925,28.675,59.725,100.0
2018-09-22,HASSAN,ALUR,0.0,17.1,27.075,61.825,100.0
2018-09-23,HASSAN,ALUR,0.0,16.575,27.3,62.725,100.0
2018-09-24,HASSAN,ALUR,0.395,18.5,29.775,59.75,100.0
2018-09-25,HASSAN,ALUR,10.32,19.15,29.925,66.175,99.95
2018-09-26,HASSAN,ALUR,30.987500000000004,17.725,30.275,65.9,100.0
2018-09-27,HASSAN,ALUR,17.71,18.0,29.4,70.47500000000002,100.0
2018-09-28,HASSAN,ALUR,7.8075,17.950000000000006,29.875,65.0,100.0
2018-09-29,HASSAN,ALUR,11.7,18.3,29.2375,71.8875,100.0
2018-09-30,HASSAN,ALUR,8.505,18.65,28.6,78.775,100.0
2018-10-01,HASSAN,ALUR,4.9224999999999985,18.55,31.575,65.6,100.0
2018-10-02,HASSAN,ALUR,0.755,19.5,31.65,60.35,99.95
2018-10-03,HASSAN,ALUR,0.1275,20.375,31.325,59.6,100.0
2018-10-04,HASSAN,ALUR,2.765,19.675,31.85,54.90000000000001,100.0
2018-10-05,HASSAN,ALUR,5.055,19.15,29.925,69.825,100.0
2018-10-06,HASSAN,ALUR,8.95,19.575,27.950000000000006,80.725,100.0
2018-10-07,HASSAN,ALUR,4.0675,19.3,27.225,79.15,100.0
2018-10-08,HASSAN,ALUR,0.16499999999999998,19.725,30.525,60.6,100.0
2018-10-09,HASSAN,ALUR,1.1625,19.775,30.9,58.975,100.0
2018-10-10,HASSAN,ALUR,7.105,18.075,29.55,63.0,100.0
2018-10-11,HASSAN,ALUR,0.0425,18.5,30.1,50.0,100.0
2018-10-12,HASSAN,ALUR,0.1175,18.65,31.1,44.3125,100.0
2018-10-13,HASSAN,ALUR,0.0,18.8,32.1,38.625,100.0
2018-10-14,HASSAN,ALUR,0.052500000000000005,18.9875,31.4125,47.05,100.0
2018-10-15,HASSAN,ALUR,13.715,19.175,30.725,55.475,100.0
2018-10-16,HASSAN,ALUR,7.83,18.3,29.55,80.1,100.0
2018-10-17,HASSAN,ALUR,18.6675,18.75,30.05,67.725,100.0
2018-10-18,HASSAN,ALUR,1.19,18.725,30.15,64.0875,100.0
2018-10-19,HASSAN,ALUR,6.7725,18.700000000000006,30.25,60.45,100.0
2018-10-20,HASSAN,ALUR,15.9425,19.4,29.7,67.5,100.0
2018-10-21,HASSAN,ALUR,0.135,16.225,29.075000000000006,56.7,100.0
2018-10-22,HASSAN,ALUR,0.0,15.712500000000002,29.325000000000006,47.46250000000001,100.0
2018-10-23,HASSAN,ALUR,0.0,15.2,29.575000000000006,38.225,100.0
2018-10-24,HASSAN,ALUR,0.05,15.56875,29.58125,40.36875,99.1625
2018-10-25,HASSAN,ALUR,0.0,15.9375,29.5875,42.5125,98.325
2018-10-26,HASSAN,ALUR,0.0,16.306250000000002,29.59375,44.65625,97.4875
2018-10-27,HASSAN,ALUR,0.0,16.675,29.6,46.8,96.65
2018-10-28,HASSAN,ALUR,0.0,15.525,29.4375,40.025,93.7875
2018-10-29,HASSAN,ALUR,0.0,14.375,29.275,33.25,90.925
2018-10-30,HASSAN,ALUR,0.0,11.575,29.25,31.5,98.525
2018-10-31,HASSAN,ALUR,0.0,13.175,30.025,36.5,98.95
2018-06-01,HASSAN,ARASIKERE,2.0180000000000002,22.42,32.5,53.46,93.88
2018-06-02,HASSAN,ARASIKERE,6.232000000000001,20.18,31.540000000000006,57.66,96.98
2018-06-03,HASSAN,ARASIKERE,1.8459999999999999,21.860000000000007,30.840000000000003,54.08,96.52
2018-06-04,HASSAN,ARASIKERE,13.354000000000001,21.31,30.500000000000004,55.3,96.12
2018-06-05,HASSAN,ARASIKERE,2.1060000000000003,20.76,30.160000000000004,56.52,95.72
2018-06-06,HASSAN,ARASIKERE,4.504,21.36,31.18,55.04,94.56000000000002
2018-06-07,HASSAN,ARASIKERE,2.252,21.4,31.66,52.4,93.46
2018-06-08,HASSAN,ARASIKERE,1.9040000000000004,21.64,29.06,59.0,95.36
2018-06-09,HASSAN,ARASIKERE,1.736,21.28,25.42,77.1,94.56000000000002
2018-06-10,HASSAN,ARASIKERE,6.274,21.06,25.54,71.92,96.22
2018-06-11,HASSAN,ARASIKERE,3.8139999999999996,21.74,27.840000000000003,70.06,95.88
2018-06-12,HASSAN,ARASIKERE,1.75,21.62,27.92,68.92,95.82
2018-06-13,HASSAN,ARASIKERE,0.374,20.68,28.880000000000006,63.4,91.68
2018-06-14,HASSAN,ARASIKERE,0.4900000000000001,21.3,29.94,56.98,95.72
2018-06-15,HASSAN,ARASIKERE,0.2,19.52,27.3,67.75999999999999,95.24
2018-06-16,HASSAN,ARASIKERE,2.972,20.36,31.0,54.35999999999999,95.36
2018-06-17,HASSAN,ARASIKERE,0.7,20.27,29.99,56.42999999999999,94.45
2018-06-18,HASSAN,ARASIKERE,1.452,20.18,28.98,58.5,93.54
2018-06-19,HASSAN,ARASIKERE,0.06599999999999999,20.24,29.58,51.92,93.02
2018-06-20,HASSAN,ARASIKERE,0.39399999999999996,20.7,27.4,65.16000000000001,93.38
2018-06-21,HASSAN,ARASIKERE,0.406,21.42,27.940000000000005,65.5,93.02
2018-06-22,HASSAN,ARASIKERE,0.196,20.3,28.08,57.84,90.54
2018-06-23,HASSAN,ARASIKERE,0.7879999999999999,19.76,27.86,60.34,95.18
2018-06-24,HASSAN,ARASIKERE,1.5099999999999998,20.380000000000006,27.18,64.97999999999999,93.48
2018-06-25,HASSAN,ARASIKERE,1.036,20.28,29.1,56.58000000000001,93.7
2018-06-26,HASSAN,ARASIKERE,0.51,20.6,28.7,54.42,90.42
2018-06-27,HASSAN,ARASIKERE,0.616,20.42,28.56,56.98,92.54
2018-06-28,HASSAN,ARASIKERE,4.224,20.48,28.12,60.0,94.9
2018-06-29,HASSAN,ARASIKERE,1.3119999999999998,20.68,25.48,72.44,94.74
2018-06-30,HASSAN,ARASIKERE,0.19,20.05,26.86,65.92,95.04
2018-07-01,HASSAN,ARASIKERE,0.4380000000000001,19.42,28.24,59.4,95.34
2018-07-02,HASSAN,ARASIKERE,3.736,19.1,29.96,52.78,96.88
2018-07-03,HASSAN,ARASIKERE,2.056,20.56,29.0,55.7,95.58
2018-07-04,HASSAN,ARASIKERE,0.214,20.46,28.7,57.74000000000001,95.38
2018-07-05,HASSAN,ARASIKERE,0.0,19.38,28.52,56.88,93.78
2018-07-06,HASSAN,ARASIKERE,0.022000000000000002,19.9,29.559999999999995,48.38000000000001,91.7
2018-07-07,HASSAN,ARASIKERE,1.204,20.52,25.96,68.2,96.08
2018-07-08,HASSAN,ARASIKERE,2.454,20.5,26.72,68.88,95.9
2018-07-09,HASSAN,ARASIKERE,2.072,20.9,27.14,69.76000000000002,94.92
2018-07-10,HASSAN,ARASIKERE,2.016,20.76,27.380000000000006,66.76,96.04
2018-07-11,HASSAN,ARASIKERE,3.762,20.56,26.840000000000003,72.12,96.46
2018-07-12,HASSAN,ARASIKERE,3.2900000000000005,20.12,27.620000000000005,68.58,97.46
2018-07-13,HASSAN,ARASIKERE,0.8480000000000001,20.48,27.03,70.13,95.55
2018-07-14,HASSAN,ARASIKERE,0.5940000000000001,20.84,26.44,71.68,93.64
2018-07-15,HASSAN,ARASIKERE,0.962,20.880000000000006,26.44,70.83999999999997,95.18
2018-07-16,HASSAN,ARASIKERE,0.23600000000000002,20.98,27.3,63.78,92.3
2018-07-17,HASSAN,ARASIKERE,0.978,20.36,26.66,61.36,96.43999999999998
2018-07-18,HASSAN,ARASIKERE,0.7699999999999999,19.78,26.8,69.52000000000001,95.44
2018-07-19,HASSAN,ARASIKERE,0.482,21.3,27.380000000000006,67.26,92.82
2018-07-20,HASSAN,ARASIKERE,1.05,20.380000000000006,27.46,67.12,95.48
2018-07-21,HASSAN,ARASIKERE,0.15,20.9,26.22,71.58,93.66
2018-07-22,HASSAN,ARASIKERE,0.49200000000000005,20.74,26.46,69.02000000000001,94.8
2018-07-23,HASSAN,ARASIKERE,0.234,20.9,27.94,61.86,93.76
2018-07-24,HASSAN,ARASIKERE,0.74,20.84,27.64,64.32,95.98
2018-07-25,HASSAN,ARASIKERE,0.93,20.28,27.860000000000007,68.55999999999999,94.84
2018-07-26,HASSAN,ARASIKERE,0.42200000000000004,20.24,28.24,64.86999999999999,95.39
2018-07-27,HASSAN,ARASIKERE,0.008,20.2,28.620000000000005,61.17999999999999,95.94
2018-07-28,HASSAN,ARASIKERE,0.086,20.68,27.46,69.11999999999999,93.64
2018-07-29,HASSAN,ARASIKERE,0.326,20.4,28.58,64.02000000000001,97.24
2018-07-30,HASSAN,ARASIKERE,0.0,20.0,28.9,61.8,97.06
2018-07-31,HASSAN,ARASIKERE,0.228,20.26,28.5,62.96,98.32
2018-08-01,HASSAN,ARASIKERE,0.35600000000000004,19.32,27.860000000000007,65.56,98.0
2018-08-02,HASSAN,ARASIKERE,2.6639999999999997,19.78,28.2,63.35999999999999,96.72
2018-08-03,HASSAN,ARASIKERE,0.028000000000000004,20.06,29.0,59.85999999999999,97.14
2018-08-04,HASSAN,ARASIKERE,0.264,20.36,28.3,60.76000000000001,94.02
2018-08-05,HASSAN,ARASIKERE,0.07200000000000001,20.98,28.74,56.92,89.54
2018-08-06,HASSAN,ARASIKERE,0.0,20.28,28.34,57.04,90.9
2018-08-07,HASSAN,ARASIKERE,0.5920000000000001,20.26,28.5,53.6,94.82
2018-08-08,HASSAN,ARASIKERE,0.7140000000000001,20.4,27.96,59.7,94.99
2018-08-09,HASSAN,ARASIKERE,0.936,20.54,27.420000000000005,65.8,95.16
2018-08-10,HASSAN,ARASIKERE,0.49200000000000005,20.24,28.3,61.54,92.54
2018-08-11,HASSAN,ARASIKERE,0.62,20.16,27.5,61.62000000000001,94.72
2018-08-12,HASSAN,ARASIKERE,1.854,20.12,26.06,69.28,96.2
2018-08-13,HASSAN,ARASIKERE,6.8839999999999995,19.44,23.9,83.88000000000002,97.62
2018-08-14,HASSAN,ARASIKERE,7.606,19.44,24.58,78.03999999999998,98.12
2018-08-15,HASSAN,ARASIKERE,2.286,20.48,25.820000000000004,77.32000000000002,97.4
2018-08-16,HASSAN,ARASIKERE,1.936,20.1,26.26,71.72,97.7
2018-08-17,HASSAN,ARASIKERE,1.182,20.52,24.66,79.14000000000001,97.3
2018-08-18,HASSAN,ARASIKERE,0.408,20.34,26.18,72.12,95.92
2018-08-19,HASSAN,ARASIKERE,0.8720000000000001,20.52,27.96,62.92,96.16
2018-08-20,HASSAN,ARASIKERE,0.8140000000000001,20.22,26.640000000000004,69.32000000000001,94.9
2018-08-21,HASSAN,ARASIKERE,0.546,20.0,27.02,64.58,96.06
2018-08-22,HASSAN,ARASIKERE,0.106,20.000000000000004,28.22,60.82000000000001,94.22
2018-08-23,HASSAN,ARASIKERE,0.41,20.28,28.06,60.96,94.88
2018-08-24,HASSAN,ARASIKERE,0.064,19.68,28.56,59.42,92.82
2018-08-25,HASSAN,ARASIKERE,0.42200000000000004,19.32,28.7,58.54,93.74
2018-08-26,HASSAN,ARASIKERE,0.094,19.56,28.6,57.94,94.64
2018-08-27,HASSAN,ARASIKERE,0.06,19.880000000000006,27.72,60.82000000000001,92.96
2018-08-28,HASSAN,ARASIKERE,2.042,19.880000000000006,26.7,64.64000000000001,95.68
2018-08-29,HASSAN,ARASIKERE,0.28600000000000003,20.160000000000004,28.5,60.12000000000001,96.04
2018-08-30,HASSAN,ARASIKERE,0.172,20.44,27.68,61.34,93.52
2018-08-31,HASSAN,ARASIKERE,1.594,20.38,29.46,54.82000000000001,94.92
2018-09-01,HASSAN,ARASIKERE,0.6599999999999999,18.860000000000007,28.56,59.1,94.54
2018-09-02,HASSAN,ARASIKERE,0.9339999999999998,18.26,30.020000000000003,50.25999999999999,94.88
2018-09-03,HASSAN,ARASIKERE,0.998,17.56,30.31,46.04,95.75
2018-09-04,HASSAN,ARASIKERE,0.0,16.859999999999996,30.6,41.82000000000001,96.62
2018-09-05,HASSAN,ARASIKERE,3.15,18.36,30.56,42.04,95.08
2018-09-06,HASSAN,ARASIKERE,0.132,18.38,29.860000000000007,45.64,93.64
2018-09-07,HASSAN,ARASIKERE,0.0,19.34,29.64,47.14,91.64
2018-09-08,HASSAN,ARASIKERE,0.204,18.68,29.36,50.21999999999999,94.62
2018-09-09,HASSAN,ARASIKERE,0.014000000000000002,17.240000000000002,29.54,51.0,95.76
2018-09-10,HASSAN,ARASIKERE,0.0,17.6,31.9,35.12,96.94
2018-09-11,HASSAN,ARASIKERE,8.556000000000001,20.32,32.12,40.88,96.9
2018-09-12,HASSAN,ARASIKERE,12.915999999999999,20.52,31.660000000000004,50.64,96.88
2018-09-13,HASSAN,ARASIKERE,0.028000000000000004,18.98,31.44,44.38,96.26
2018-09-14,HASSAN,ARASIKERE,0.022000000000000002,18.26,32.0,32.02,95.46
2018-09-15,HASSAN,ARASIKERE,0.064,20.06,32.2,37.4,95.22
2018-09-16,HASSAN,ARASIKERE,0.002,19.85,32.02,40.36,94.88
2018-09-17,HASSAN,ARASIKERE,1.004,19.64,31.84,43.32000000000001,94.54
2018-09-18,HASSAN,ARASIKERE,0.604,18.7,31.020000000000003,44.54,96.24
2018-09-19,HASSAN,ARASIKERE,0.0,19.32,30.660000000000004,41.64,93.74
2018-09-20,HASSAN,ARASIKERE,0.0,17.759999999999994,30.040000000000006,36.32,93.96
2018-09-21,HASSAN,ARASIKERE,0.0,20.92,28.54,54.88,89.6
2018-09-22,HASSAN,ARASIKERE,0.0,17.58,30.7,39.6,94.82
2018-09-23,HASSAN,ARASIKERE,0.0,18.54,30.42,42.7,95.58
2018-09-24,HASSAN,ARASIKERE,3.13,20.38,31.7,43.36,95.7
2018-09-25,HASSAN,ARASIKERE,4.77,20.3,30.6,52.4,97.82
2018-09-26,HASSAN,ARASIKERE,17.573999999999998,19.46,32.22000000000001,49.08,97.02
2018-09-27,HASSAN,ARASIKERE,39.264,19.020000000000003,29.54,62.14,97.54
2018-09-28,HASSAN,ARASIKERE,12.165999999999999,19.78,30.620000000000005,56.96,97.44
2018-09-29,HASSAN,ARASIKERE,21.844,20.02,30.290000000000006,59.77,98.04000000000002
2018-09-30,HASSAN,ARASIKERE,9.312,20.26,29.96,62.58000000000001,98.64
2018-10-01,HASSAN,ARASIKERE,1.5759999999999998,20.18,30.76,58.16,96.64
2018-10-02,HASSAN,ARASIKERE,0.19399999999999998,21.48,32.5,44.22,98.56
2018-10-03,HASSAN,ARASIKERE,1.3159999999999998,21.28,32.02,46.18,96.56
2018-10-04,HASSAN,ARASIKERE,0.11400000000000003,21.08,31.9,44.17999999999999,95.92
2018-10-05,HASSAN,ARASIKERE,6.808,20.5,30.92,51.0,97.1
2018-10-06,HASSAN,ARASIKERE,4.04,20.56,29.16,65.14,96.7
2018-10-07,HASSAN,ARASIKERE,17.412,19.8,28.64,63.02,98.26
2018-10-08,HASSAN,ARASIKERE,0.048,19.14,31.040000000000006,41.96,97.7
2018-10-09,HASSAN,ARASIKERE,0.018000000000000002,20.48,31.14,44.76,98.62
2018-10-10,HASSAN,ARASIKERE,3.138,18.92,30.46,48.24000000000001,98.62
2018-10-11,HASSAN,ARASIKERE,0.02,19.24,29.86,44.48,96.54
2018-10-12,HASSAN,ARASIKERE,0.022000000000000002,19.15,30.919999999999995,40.13,96.87
2018-10-13,HASSAN,ARASIKERE,0.026,19.06,31.98,35.77999999999999,97.2
2018-10-14,HASSAN,ARASIKERE,0.0,19.17,31.91,37.92,98.16
2018-10-15,HASSAN,ARASIKERE,11.046,19.28,31.840000000000003,40.06,99.12
2018-10-16,HASSAN,ARASIKERE,7.342,19.54,30.340000000000003,54.94,98.84
2018-10-17,HASSAN,ARASIKERE,29.448,19.32,30.64,54.38,97.76
2018-10-18,HASSAN,ARASIKERE,12.812,19.34,30.68,54.91,97.66
2018-10-19,HASSAN,ARASIKERE,2.496,19.36,30.72000000000001,55.44,97.56
2018-10-20,HASSAN,ARASIKERE,0.232,19.58,30.44,53.4,97.2
2018-10-21,HASSAN,ARASIKERE,0.0,17.16,29.28,32.42,93.14
2018-10-22,HASSAN,ARASIKERE,0.002,16.47,29.96,31.9,95.49
2018-10-23,HASSAN,ARASIKERE,0.002,15.78,30.64,31.380000000000006,97.84
2018-10-24,HASSAN,ARASIKERE,0.0,15.965,30.565,32.845,96.63
2018-10-25,HASSAN,ARASIKERE,0.002,16.15,30.489999999999995,34.31,95.42
2018-10-26,HASSAN,ARASIKERE,0.0,16.335,30.415,35.775,94.21
2018-10-27,HASSAN,ARASIKERE,0.0,16.52,30.34,37.24,93.0
2018-10-28,HASSAN,ARASIKERE,0.002,14.85,30.26,30.75,90.8
2018-10-29,HASSAN,ARASIKERE,0.022000000000000002,13.18,30.18,24.26,88.6
2018-10-30,HASSAN,ARASIKERE,0.0,12.16,29.8,23.94,90.52
2018-10-31,HASSAN,ARASIKERE,0.01,14.78,30.160000000000004,29.18,85.17999999999998
2018-06-01,HASSAN,ARKALGUD,5.496,22.2,31.9,63.85999999999999,91.78
2018-06-02,HASSAN,ARKALGUD,12.364,20.360000000000007,33.2,60.9,97.58
2018-06-03,HASSAN,ARKALGUD,7.915999999999999,21.18,32.5,57.17999999999999,92.56
2018-06-04,HASSAN,ARKALGUD,8.796,20.85,31.05,61.63,92.26
2018-06-05,HASSAN,ARKALGUD,4.458,20.52,29.6,66.08,91.96
2018-06-06,HASSAN,ARKALGUD,7.423999999999999,21.06,29.58,68.7,92.04
2018-06-07,HASSAN,ARKALGUD,0.198,21.5,30.72,68.64,95.0
2018-06-08,HASSAN,ARKALGUD,12.976,21.24,27.98,73.34,95.52
2018-06-09,HASSAN,ARKALGUD,12.734000000000002,21.32,25.300000000000004,85.03999999999998,95.04
2018-06-10,HASSAN,ARKALGUD,14.55,21.6,25.06,81.8,93.46
2018-06-11,HASSAN,ARKALGUD,35.386,21.32,26.0,87.67999999999998,96.38
2018-06-12,HASSAN,ARKALGUD,27.876,21.76,24.58,90.78,94.66
2018-06-13,HASSAN,ARKALGUD,2.5900000000000003,22.020000000000003,27.34,79.67999999999998,92.78
2018-06-14,HASSAN,ARKALGUD,8.342,21.18,28.880000000000006,74.06,93.14
2018-06-15,HASSAN,ARKALGUD,1.018,21.22,26.880000000000006,82.0,93.22
2018-06-16,HASSAN,ARKALGUD,0.45399999999999996,20.32,29.340000000000003,68.16,91.6
2018-06-17,HASSAN,ARKALGUD,0.036000000000000004,19.93,28.270000000000003,71.86,92.44
2018-06-18,HASSAN,ARKALGUD,1.544,19.54,27.2,75.56,93.28
