RCDATE,MADIKERI,SOMWARPET,VIRAJPET
2017-09-05,7.1275,2.62,16.87
2017-09-06,13.52,15.17,22.5683333333333
2017-09-07,2.8125,2.32166666666667,0.178333333333333
2017-09-08,23.7925,23.1283333333333,7.38666666666667
2017-09-09,14.4375,11.875,10.8666666666667
2017-09-10,9.93,18.12,5.93
2017-09-11,7.62,1.39333333333333,7.30166666666667
2017-09-12,1.21,0.641666666666667,1.41333333333333
2017-09-13,2.0275,0.02,0.063333333333333
2017-09-14,10.915,3.13,4.63333333333333
2017-09-15,8.465,7.75,10.645
2017-09-16,13.42,1.96,7.28166666666667
2017-09-17,46.0125,25.96,44.27
2017-09-18,50.8975,20.2316666666667,62.335
2017-09-19,74.6275,44.3733333333333,46.7016666666667
2017-09-20,33.0275,20.3133333333333,25.1766666666667
2017-09-21,6.44,4.10833333333333,7.42
2017-09-22,3.6375,2.75166666666667,3.39666666666667
2017-09-23,0.1675,0.151666666666667,0.848333333333333
2017-09-24,0.0975,0,0
2017-09-25,5.215,19.4933333333333,8.17
2017-09-26,12.075,2.66,3.96166666666667
2017-09-27,27.23,7.36833333333333,9.05
2017-09-28,12.5775,12.2733333333333,2.95666666666667
2017-09-29,12.91,4.265,8.19666666666667
2017-09-30,3.1075,0.49,2.42666666666667
2017-10-01,5.175,0.681666666666666,10.8316666666667
2017-10-02,17.47,23.9083333333333,9.82166666666667
2017-10-03,2.215,2.215,0.678333333333333
2017-10-04,4.0525,0.87,3.06166666666667
2017-10-05,1.045,0.986666666666667,1
2017-10-06,3.2625,1.35,5.62333333333333
2017-10-07,7.01,7.615,3.64666666666667
2017-10-08,0.76,0.146666666666667,0.115
2017-10-09,2.67,0.22,1.84
2017-10-10,0.12,0.228333333333333,0.103333333333333
2017-10-11,5,2.18333333333333,9.82666666666667
2017-10-12,2.2925,1.59166666666667,0.318333333333333
2017-10-13,2.4,9.02,1.63333333333333
2017-10-14,16.4525,8.81666666666667,4.885
2017-10-15,16.4525,9.24666666666667,3.565
2017-10-16,2.195,0.828333333333333,0.155
2017-10-17,0.725,0.535,0.311666666666667
2017-10-18,2.6775,0.22,6
2017-10-19,0.54,1.825,0.221666666666667
2017-10-20,1.2725,0.13,0.11
2017-10-21,0.3375,0.018333333333333,0.023333333333333
2017-10-22,0.11,0.1,0.37
2017-10-23,0.0975,0.05,0.101666666666667
2017-10-24,0.0875,0.181666666666667,0
2017-10-25,0.1075,0.58,0
2017-10-26,6.41,4.76,1.42833333333333
2017-10-27,5.09,2.05166666666667,2.38333333333333
2017-10-28,11.0775,1.23166666666667,3.33666666666667
2017-10-29,0.02,0.028333333333333,0.188333333333333
2017-10-30,0,0,0.026666666666667
2017-10-31,0,0,0
2018-06-01,0.1375,3.16833333333333,0
2018-06-02,0.0175,6.23666666666667,0.368333333333333
2018-06-03,5.3925,5.56,0.686666666666667
2018-06-04,6.095,8.35833333333333,1.24
2018-06-05,10.8975,3.48833333333333,15.105
2018-06-06,4.355,3.21,2.475
2018-06-07,8.1325,2.83666666666667,10.835
2018-06-08,91.6925,37.58,57.49
2018-06-09,56.8725,48.7133333333333,44.2783333333333
2018-06-10,112.9275,56.6983333333334,71.9633333333333
2018-06-11,113.0025,73.39,86.585
2018-06-12,79.7875,83.36,93.6233333333333
2018-06-13,118.605,26.8616666666667,140.685
2018-06-14,135.6075,39.8783333333333,73.3616666666667
2018-06-15,1.4675,2.145,5.27333333333333
2018-06-16,34.6275,5.68333333333333,30.265
2018-06-17,8.3025,2.53333333333333,7.95833333333333
2018-06-18,15.8375,10.6383333333333,22.9533333333333
2018-06-19,15.745,5.78166666666667,14.3233333333333
2018-06-20,39.4225,11.9633333333333,29.995
2018-06-21,25.325,6.93833333333333,15.07
2018-06-22,7.735,3.81166666666667,13.145
2018-06-23,12.01,3.97333333333333,7.455
2018-06-24,10.705,6.31833333333333,1.69166666666667
2018-06-25,16.1275,10.755,8.78
2018-06-26,16.045,14.4016666666667,8.19833333333333
2018-06-27,66.1575,22.4766666666667,31.1866666666667
2018-06-28,93.4925,42.4516666666667,49.83
2018-06-29,22.165,8.57166666666667,14.725
2018-06-30,4.725,1.05,1.195
2018-07-01,8.955,2.67333333333333,9.44166666666666
2018-07-02,3.43,1.11666666666667,2.18833333333333
2018-07-03,9.34,2.25333333333333,1.71833333333333
2018-07-04,9.3625,5.02,6.16
2018-07-05,2.845,3.13166666666667,1.29333333333333
2018-07-06,3.7225,3.66833333333333,2.32833333333333
2018-07-07,121.8475,67.805,96.6866666666667
2018-07-08,104.99,29.23,62.9333333333333
2018-07-09,87.47,43.8683333333333,43.9033333333333
2018-07-10,93.795,63.1766666666667,54.2633333333333
2018-07-11,92.0275,69.3466666666667,57.0016666666667
2018-07-12,79.53,70.1766666666667,52.5616666666667
2018-07-13,84.7,55.035,47.4816666666667
2018-07-14,84.09,59.5966666666667,51.195
2018-07-15,75.5525,51.6483333333333,48.9016666666667
2018-07-16,76.6775,56.8816666666667,44.6533333333333
2018-07-17,91.4325,44.2016666666667,61.9283333333333
2018-07-18,38.51,32.5066666666667,22.4716666666667
2018-07-19,46.575,19.475,18.6983333333333
2018-07-20,59.6625,34.1916666666667,24.77
2018-07-21,46.4825,31.3666666666667,33.0416666666667
2018-07-22,56.4925,36.4866666666667,24.3883333333333
2018-07-23,42.015,31.9033333333333,18.8916666666667
2018-07-24,57.1975,26.91,23.5733333333333
2018-07-25,53.5425,28.39,30.8883333333333
2018-07-26,33.87,17.8616666666667,16.9583333333333
2018-07-27,9.165,7.85166666666667,14.515
2018-07-28,10.27,6.72333333333333,12.5316666666667
2018-07-29,8.4225,4.71666666666667,6.585
2018-07-30,12.4925,1.73666666666667,1.33833333333333
2018-07-31,17.5,6.175,10.1983333333333
2018-08-01,6.305,8.39166666666667,10.7933333333333
2018-08-02,14.145,9.17,12.5733333333333
2018-08-03,16.715,8.175,3.69833333333333
2018-08-04,17.765,6.11666666666667,3.91
2018-08-05,11.235,4.16666666666667,3.27833333333333
2018-08-06,5.3925,6.52333333333333,6.185
2018-08-07,20.175,20.685,16.19
2018-08-08,96.64,32.7333333333333,76.44
2018-08-09,90.065,68.65,52.2233333333333
2018-08-10,27.74,15.9033333333333,9.75
2018-08-11,51.6375,17.1266666666667,7.725
2018-08-12,53.85,36.4666666666667,17.3466666666667
2018-08-13,104.69,84.7133333333333,53.0233333333333
2018-08-14,147.84,87.4816666666667,116.461666666667
2018-08-15,137.695,57.25,80.2333333333333
2018-08-16,123.0475,76.86,78.515
2018-08-17,149.405,87.8983333333333,117.648333333333
2018-08-18,62.9925,33.2066666666667,29.51
2018-08-19,57.655,36.71,32.345
2018-08-20,32.6825,17.95,7.26666666666667
2018-08-21,25.54,20.9366666666667,14.3916666666667
2018-08-22,20.1575,13.125,7.47666666666667
2018-08-23,15.4875,7.75,8.675
2018-08-24,10.9875,6.05333333333333,2.72333333333333
2018-08-25,3.98,1.91833333333333,0.816666666666667
2018-08-26,4.0475,1.4,0.671666666666667
2018-08-27,11.5325,9.97666666666667,5.53333333333333
2018-08-28,30.8,13.3766666666667,11.4066666666667
2018-08-29,41.0275,20.045,16.78
2018-08-30,15.1725,7.94833333333333,1.63
2018-08-31,26.25,8.80333333333333,12.2833333333333
2018-09-01,4.365,4.61666666666667,4.46833333333333
2018-09-02,0.4525,0.018333333333333,3.605
2018-09-03,3.4975,0.903333333333333,5.97166666666667
2018-09-04,0.1,0.048333333333333,0.691666666666667
2018-09-05,0.125,0,1.19833333333333
2018-09-06,0.0425,0.635,0.466666666666667
2018-09-07,2.105,3.3,0.928333333333333
2018-09-08,3.02,6.015,3.67333333333333
2018-09-09,1.815,1.00833333333333,1.5
2018-09-10,0.155,0.095,0.875
2018-09-11,0,0,0.795
2018-09-12,5.12,3.38833333333333,2.22833333333333
2018-09-13,0.64,0.51,0.736666666666667
2018-09-14,0,0.115,0.688333333333333
2018-09-15,0,0,0.666666666666667
2018-09-16,0.5075,0,1.98
2018-09-17,1.9025,0.135,4.315
2018-09-18,2.8825,1.66833333333333,6.96166666666667
2018-09-19,0.045,0,1.65333333333333
2018-09-20,0,0.003333333333333,0.621666666666667
2018-09-21,1.6825,1.2,0.251666666666667
2018-09-22,0,0.035,0.346666666666667
2018-09-23,0.505,0,0.348333333333333
2018-09-24,5,5.63166666666667,23.1283333333333
2018-09-25,1.17,2.59,2.20833333333333
2018-09-26,21.79,46.7566666666667,25.5433333333333
2018-09-27,15.2175,10.4683333333333,9.00666666666667
2018-09-28,5.105,7.93666666666667,3.615
2018-09-29,19.4125,11.5833333333333,7.065
2018-09-30,2.475,4.36333333333333,2.81666666666667
2018-10-01,10.55,3.62333333333333,3.56833333333333
2018-10-02,6.8075,2.42333333333333,12.2633333333333
2018-10-03,2.6775,0.698333333333333,0.071666666666667
2018-10-04,10.965,2.91166666666667,3.44166666666667
2018-10-05,5.9,7.02166666666667,5.47166666666667
2018-10-06,12.6025,5.605,10.46
2018-10-07,3.01,0.271666666666667,4.08166666666667
2018-10-08,0.12,0.02,0.145
2018-10-09,26.1425,13.455,19.1483333333333
2018-10-10,20.315,16.7933333333333,5.635
2018-10-11,0.2225,0.295,0.293333333333333
2018-10-12,0.965,0.233333333333333,0.075
2018-10-13,0.865,0.17,0.041666666666667
2018-10-14,3.385,0.731666666666667,0.093333333333333
2018-10-15,20.29,7.79333333333333,4.385
2018-10-16,1.7625,5.78833333333333,8.20166666666667
2018-10-17,18.275,24.6933333333333,18.2833333333333
2018-10-18,0.9475,1.415,0.585
2018-10-19,6.785,2.78,4.06333333333333
2018-10-20,12.8475,10.7333333333333,8.40833333333333
2018-10-21,4.61,0.6,5.93833333333333
2018-10-22,0,0.033333333333333,0.118333333333333
2018-10-23,0.115,0.031666666666667,0.073333333333333
2018-10-24,0,0,0.041666666666667
2018-10-25,0,0,0
2018-10-26,0,0,0
2018-10-27,0,0.036666666666667,0.056666666666667
2018-10-28,0,0,0
2018-10-29,0,0,0.016666666666667
2018-10-30,0.0375,0.016666666666667,0.063333333333333
2018-10-31,0,0,0
