,tar,out
713,386.0,332.35913
714,197.0,270.1261
715,133.0,275.7232
716,154.00002,325.2306
717,175.0,329.69394
718,226.0,323.59158
719,205.0,309.2358
720,221.0,294.5593
721,199.99998,308.27222
722,49.999996,318.6041
723,72.0,328.65192
724,514.0,330.41962
725,956.0,295.39
726,168.0,275.29483
727,160.0,358.84448
728,148.0,524.42773
729,152.0,483.41013
730,136.0,443.30783
731,113.5,381.47076
732,91.0,311.54227
733,120.0,308.37357
734,124.0,301.99283
735,116.0,293.41428
736,103.0,293.77322
737,99.99999,296.79453
738,95.5,299.32565
739,91.0,300.1132
740,95.99999,298.57523
741,95.99999,296.7355
742,95.99999,295.46185
743,84.0,297.02338
744,92.00001,298.97125
745,94.0,301.26657
746,95.99999,301.09622
747,101.0,302.92105
748,88.0,305.33414
749,72.0,308.17993
750,76.0,312.72748
751,72.0,313.22992
752,82.0,310.3582
753,92.00001,309.4763
754,86.0,308.2706
755,92.00001,311.09592
756,75.0,317.10226
757,86.0,320.5753
758,75.0,325.25107
759,66.5,324.81403
760,58.0,326.82904
761,64.0,326.88467
762,64.0,325.2184
763,58.0,323.70422
764,75.0,323.83264
765,58.0,325.3343
766,52.5,326.2878
767,47.0,331.93497
768,53.0,332.59677
769,43.0,332.37833
770,60.0,331.90652
771,47.999996,332.47632
772,37.0,332.44296
773,40.0,337.21103
774,43.0,339.0939
775,54.0,338.20322
776,43.0,339.39862
777,37.0,340.57248
778,26.0,345.41898
779,26.0,347.92062
780,26.0,348.78253
781,26.0,347.32187
782,32.0,346.17987
783,26.0,346.75803
784,26.0,348.2894
785,31.0,352.16656
786,45.0,354.37097
787,33.0,356.63367
788,21.0,360.09482
789,21.0,366.16406
790,21.0,369.0644
791,38.0,369.06723
792,95.99999,369.32233
793,78.0,369.3549
794,55.500004,374.77155
795,33.0,393.51218
796,27.0,404.22977
797,27.0,407.4926
798,38.0,404.0341
799,38.0,397.02933
800,39.0,393.84952
801,30.5,396.30127
802,22.0,400.3835
803,28.0,404.72427
804,28.0,406.6742
805,17.0,406.1434
806,11.0,407.81424
807,11.0,409.79456
808,13.5,410.07315
809,16.0,410.12735
810,22.0,410.5033
811,28.0,412.15448
812,11.0,415.45093
813,11.0,420.40625
814,11.0,426.20044
815,28.0,427.19968
816,45.0,428.41846
817,52.0,429.6856
818,40.0,434.95578
819,52.0,444.69223
820,41.0,454.3059
821,58.0,459.36496
822,54.0,465.36584
823,49.999996,466.98828
824,56.0,472.39038
825,84.99999,477.0742
826,74.0,479.62854
827,74.0,484.31207
828,91.0,494.14755
829,74.0,500.08823
830,57.0,505.4186
831,35.0,513.54614
832,41.0,514.68384
833,23.999998,513.0583
834,30.0,507.49966
835,35.0,504.48825
836,38.500004,500.43747
837,42.0,500.78253
838,80.0,504.47778
839,76.0,508.53726
840,76.0,514.2636
841,98.0,527.6513
842,82.0,537.2626
843,65.0,544.87744
844,47.999996,556.0015
845,60.0,559.00116
846,71.0,558.31573
847,83.0,554.6044
848,40.0,554.0765
849,47.999996,558.2854
850,47.999996,566.2393
851,47.999996,564.158
852,66.0,564.3033
853,77.00001,564.60785
854,60.0,565.1122
855,83.0,573.2938
856,83.0,582.29755
857,99.0,585.9188
858,114.99999,594.61597
859,164.0,600.81134
860,176.0,609.2937
861,185.0,621.21313
862,820.0,640.75696
863,154.00002,658.942
864,118.5,674.18726
865,83.0,831.91144
866,66.0,794.2991
867,51.0,754.8331
868,51.0,715.79095
869,43.0,645.4599
870,36.0,634.85394
871,40.333332,630.4265
872,44.666668,628.67255
873,49.0,627.8471
874,105.0,630.149
875,243.0,633.8569
876,99.99999,639.10455
877,59.0,657.3527
878,77.00001,703.6613
879,101.0,705.6951
880,114.99999,-4.7119794
881,188.0,520.286
882,124.0,259.78455
883,84.0,799.74554
884,70.0,498.6778
885,94.0,116.943245
886,118.0,131.94151
887,110.0,135.89584
888,119.0,338.9623
889,151.0,167.92114
890,236.0,97.446754
891,285.0,184.30885
892,332.0,543.94916
893,379.0,300.86484
894,464.0,552.4026
895,2362.0,531.8616
896,2399.0,692.5212
897,2654.0,1283.4883
898,2556.0,6519.012
899,2446.5,7975.6157
900,2337.0,9205.083
901,1811.0,7584.8345
902,3904.9998,5098.0615
903,1809.0,3423.0693
904,1292.0,8651.679
905,1184.0,4600.14
906,951.0,823.44214
907,718.0,458.1881
908,670.00006,1034.3577
909,694.0,796.81903
910,682.0,637.02576
911,658.0,680.5364
912,610.0,557.302
913,888.00006,430.5822
914,1166.0,437.75027
915,1805.0,479.83466
916,5262.0005,1352.371
917,5133.0,1195.782
918,4000.0,1003.3655
919,2867.0,1948.8925
920,2648.0,2665.3965
921,2429.0,2534.5818
922,2660.9998,2287.4915
923,7082.0,2096.3733
924,10253.0,1878.518
925,9253.0,2097.4426
926,5281.0005,4117.9062
927,4790.5,5433.1924
928,4300.0,6892.745
929,2684.0,5146.631
930,1167.0,4058.1829
931,2486.0,3432.8276
932,2234.0,2664.5188
933,2338.0,1765.8544
934,1750.0,1898.096
935,1162.0,1608.52
936,998.0,1651.9916
937,1618.0,1285.2583
938,1652.0,1010.72314
939,1276.0001,884.2171
940,1942.0,987.84094
941,2192.5,1152.8746
942,2443.0,911.8838
943,4369.0,1211.6315
944,5813.0,1321.9943
945,3392.0,1961.5533
946,2497.0,2899.0667
947,2745.0,3389.7068
948,4043.5,2587.6296
949,5341.9995,2542.4822
950,3448.0,2209.3154
951,5663.0,2429.9583
952,4586.0,3061.4255
953,3228.9998,2849.385
954,2542.0,2835.5496
955,2547.5,2874.2488
956,2552.9998,2475.7588
957,2075.0,2837.5674
958,1287.0,2631.2666
959,1200.0,1818.5763
960,1382.0,1440.001
961,750.0,1761.7971
962,776.0,1737.2627
963,802.0,1058.3313
964,2100.0,622.16064
965,612.0,559.0912
966,2250.0,659.3647
967,2125.0,933.61005
968,2476.0,721.2039
969,2216.0,1024.9993
970,1956.0,1246.945
971,951.0,1347.3368
972,1197.0,1479.2964
973,1455.0,1509.9102
974,2639.0,1157.9478
975,2217.0,1009.7969
976,2719.4998,1506.5002
977,3222.0,1617.82
978,1194.0,2496.5051
979,1066.0,1554.1704
980,916.0,1696.5522
981,1052.0,1632.146
982,802.0,1256.8033
983,920.5,902.7251
984,1039.0,708.04
985,1039.0,729.7767
986,885.0,913.0229
987,2493.9998,732.8743
988,686.0,608.14343
989,383.99997,722.353
990,570.0,1175.354
991,756.0,985.54956
992,537.0,688.7894
993,3505.0,601.16693
994,1400.0,508.14093
995,1500.0,1151.2948
996,1114.0,1256.5894
997,925.5,1091.545
998,737.0,2142.2473
999,1080.0,1505.7744
1000,1538.0,1619.8531
1001,1676.0,643.30054
1002,1887.0,834.8184
1003,1995.0,785.51196
1004,1881.0,1125.3472
1005,1767.0,1450.7675
1006,1312.0,1850.7794
1007,1574.0,1372.4904
1008,1663.0001,1292.1674
1009,1710.0,1311.5602
1010,1773.0,1134.6812
1011,1646.5,1100.6744
1012,1520.0,1273.423
1013,1514.0,1124.0702
1014,1371.0,1052.1879
1015,1466.0,1016.29706
1016,1434.0,1050.5011
1017,1231.0,1037.5011
1018,1241.0,1011.85565
1019,1251.0,984.84467
1020,1233.0,928.0757
1021,1245.0,873.7105
1022,923.0,880.4843
1023,707.0,846.9257
1024,492.0,845.22815
1025,450.0,779.43414
1026,408.0,684.64087
1027,606.0,562.01184
1028,494.0,561.01294
1029,531.0,1091.7161
1030,692.00006,492.57385
1031,218.0,429.18314
1032,138.5,396.60382
1033,59.0,586.72626
1034,151.0,527.58514
1035,88.0,452.1158
1036,493.00003,375.32336
1037,357.00003,329.83328
1038,557.0,314.0159
1039,507.0,397.3347
1040,457.0,435.83713
1041,80.0,501.77335
1042,140.0,543.04755
1043,232.0,535.90845
1044,266.0,454.51862
1045,145.0,392.46027
1046,102.0,371.00708
1047,59.0,367.86392
1048,195.0,363.074
1049,240.99998,344.79898
1050,452.0,315.2705
1051,214.00002,321.5685
1052,254.0,345.24716
1053,228.5,412.67447
1054,203.00002,412.9803
1055,306.0,411.2972
1056,144.0,400.8028
1057,174.0,374.20645
1058,224.0,392.57053
1059,273.0,368.1309
1060,260.0,357.31165
1061,247.0,361.83435
1062,268.0,370.11346
1063,284.0,383.9394
1064,296.0,388.8514
1065,298.0,393.46725
1066,310.0,397.27237
1067,202.0,403.58972
1068,94.0,409.38528
1069,94.0,414.75452
1070,269.0,393.56454
1071,272.0,352.31146
1072,284.0,320.91367
1073,281.0,336.14743
1074,285.0,356.48648
1075,289.0,380.99283
1076,280.0,397.66052
1077,277.0,399.23392
1078,280.0,400.91617
1079,283.0,399.2586
1080,101.0,397.33737
1081,125.0,396.1413
1082,149.0,395.565
1083,163.0,355.1969
1084,155.0,329.60132
1085,155.0,315.92386
1086,163.0,309.42944
1087,122.0,314.5723
1088,130.0,316.49298
1089,108.5,317.9119
1090,87.0,308.86942
1091,125.0,304.0691
1092,104.0,295.6377
1093,99.99999,283.97864
1094,92.00001,286.16602
1095,92.00001,282.77573
1096,92.00001,280.55725
1097,92.00001,278.2255
1098,95.99999,273.89368
1099,92.00001,271.9246
1100,80.0,270.60043
1101,76.0,270.86923
1102,80.0,270.0416
1103,78.5,266.57623
1104,77.00001,262.87558
1105,72.0,260.6006
1106,62.0,258.75793
1107,70.0,257.68536
1108,71.0,255.85437
1109,63.000004,251.83029
1110,77.5,250.5077
1111,92.00001,249.7586
1112,92.00001,247.62947
1113,84.0,249.67271
1114,88.0,253.79765
1115,84.0,256.72263
1116,80.0,257.39432
1117,73.5,257.55035
1118,67.0,255.68948
1119,80.0,253.25862
1120,64.0,250.33228
1121,68.0,246.27132
1122,52.0,246.21848
1123,57.0,242.83142
1124,65.5,241.38054
1125,74.0,236.9948
1126,41.0,233.79608
1127,62.0,234.21118
1128,54.0,236.0767
1129,58.0,231.03712
1130,58.0,231.2128
1131,56.0,228.95692
1132,54.0,227.50754
1133,49.999996,228.35924
1134,67.0,227.0217
1135,60.0,225.90273
1136,66.0,223.73494
1137,49.0,225.70064
1138,49.0,225.66898
1139,49.0,226.88153
1140,49.0,224.06413
1141,43.0,220.60222
1142,49.0,218.3036
1143,37.0,216.09488
1144,49.999996,214.05804
1145,52.5,213.65648
1146,55.0,210.55704
1147,27.0,210.90102
1148,32.0,211.97963
1149,41.0,212.80421
1150,49.999996,207.76997
1151,49.999996,203.92653
1152,16.0,202.7664
1153,15.0,203.71333
1154,15.0,206.08194
1155,15.0,199.74362
1156,15.0,193.8034
1157,15.0,188.64903
1158,17.0,184.7824
1159,17.0,183.95526
1160,17.0,183.21445
1161,17.0,182.91415
1162,17.0,182.5092
1163,17.0,182.0121
1164,11.0,181.43959
1165,11.0,180.6882
1166,11.0,179.93494
1167,14.0,177.85168
1168,17.0,176.07397
1169,11.999999,174.56454
1170,11.999999,173.93661
1171,18.0,174.34673
1172,11.999999,173.3595
1173,11.999999,172.3815
1174,11.999999,172.57928
1175,11.999999,171.05795
1176,11.999999,170.01353
1177,11.999999,169.01773
1178,18.0,167.70921
1179,11.999999,166.92886
1180,11.999999,166.14641
1181,11.999999,166.68889
1182,11.999999,165.5951
1183,13.0,164.53618
1184,13.0,163.5257
1185,13.0,162.20274
1186,13.0,161.62901
1187,13.0,161.00195
1188,13.0,160.3277
1189,13.0,159.61491
1190,13.0,158.81154
1191,13.0,158.00615
