,tar,out
0,140.0,52.01111467322385
1,136.0,83.44268818517834
2,136.5,113.77357222183308
3,137.0,139.48321611542983
4,119.0,142.4916712724975
5,123.0,145.46220453725533
6,123.0,145.19014909614384
7,118.0,141.11010069183715
8,124.0,138.07896577257895
9,121.5,135.1521885078437
10,119.0,135.24992500978922
11,102.0,135.99300390351627
12,113.0,136.10386615796426
13,124.0,136.70753325005927
14,153.0,131.38149008281852
15,135.0,129.73237126184588
16,132.33333,131.78227220430514
17,129.66667,145.46572250263316
18,127.0,151.33583993073762
19,103.0,153.5140647091428
20,128.0,148.15340893666493
21,119.0,146.5474258247806
22,103.0,139.27958273285054
23,111.00001,139.49274546756178
24,87.0,138.14536176631017
25,103.0,138.13562311010983
26,95.0,134.35746752514243
27,87.0,126.58643989572363
28,111.00001,127.02289165635331
29,95.0,123.61064649838364
30,87.0,123.77913931976565
31,79.0,126.56353244592482
32,103.0,127.01736387850514
33,71.0,127.07342688800564
34,63.000004,119.40607601567565
35,88.0,122.19043729248416
36,64.0,118.39787527466507
37,64.0,114.31117005028457
38,64.0,111.48404916006835
39,72.0,110.07361248254084
40,64.0,110.42628453914091
41,56.0,104.99449274130694
42,80.0,107.56272786701035
43,56.0,107.95595708552949
44,56.0,106.16537533625495
45,56.0,108.94964037029239
46,64.0,107.2802898970359
47,64.0,107.38799072893656
48,56.0,101.95616887148334
49,56.0,104.52435874368136
50,56.0,107.04073402300874
51,48.5,107.32148091655556
52,41.0,105.69508240557442
53,49.0,104.18112437273187
54,41.0,102.63560132694585
55,65.0,99.14815305932717
56,41.0,97.9378500010196
57,41.0,96.49452001013255
58,41.0,103.19652154814976
59,41.0,101.52720247535318
60,33.0,101.63472383591753
61,33.0,96.20285292617308
62,42.0,96.64777302954609
63,34.0,94.96951847463306
64,49.999996,93.34300284347245
65,46.000004,94.21755291355908
66,42.0,94.86960427692996
67,42.0,99.6932086999234
68,27.0,101.26040681526504
69,26.0,103.52583512818991
70,27.0,101.95552672354144
71,18.0,97.43999653315862
72,18.0,93.73554017821408
73,18.0,90.51386248589998
74,18.0,88.58420951997236
75,18.0,86.94354538702379
76,28.0,85.18459868617683
77,20.0,85.62942113059053
78,28.0,86.0742152131397
79,23.999998,89.17296744091603
80,20.0,90.08393322324174
81,20.0,93.02909606654686
82,11.999999,92.52480869797213
83,11.999999,92.8311996973214
84,11.999999,91.2608193714746
85,11.999999,88.60297500189053
86,8.0,86.97629131998603
87,4.0,85.4621380428979
88,20.0,85.90686812463272
89,20.0,85.2900293558444
90,28.0,83.63748334851333
91,11.999999,86.3133428379735
92,11.999999,89.92151033969252
93,16.5,96.40719176106738
94,21.0,94.67708380845866
95,5.0,92.93777116865665
96,21.0,90.65893335929154
97,51.0,93.46310049391396
98,13.0,91.92857551636703
99,37.0,93.57847595216948
100,33.0,102.21007727662104
101,29.0,104.255659706003
102,54.0,108.57613523172218
103,45.0,104.86883866826048
104,69.0,109.09287705751034
105,45.0,114.15719363409022
106,37.0,117.70720762101648
107,29.0,128.31237733026342
108,21.0,126.39827096809508
109,21.0,124.38200451387196
110,21.0,114.75530795029431
111,21.0,109.04636361159383
112,37.0,105.46057178577338
113,21.0,103.94628868360117
114,17.0,104.39090819601984
115,13.0,109.08171474475292
116,37.0,109.4230067638856
117,13.0,108.5808100452969
118,99.0,103.010270071071
119,227.0,107.80900675966613
120,195.0,107.11922349547865
121,119.0,130.04959804119764
122,43.0,180.85596649930463
123,51.0,227.0100826585044
124,470.0,230.34128391166908
125,329.0,183.10127443080597
126,129.0,147.38013588080528
127,99.0,242.4845091706089
128,75.0,315.9628752526005
129,51.0,329.4166847855472
130,0.0,235.58631392940453
131,29.0,172.92114162721026
132,37.0,153.4359252798566
133,29.0,128.25425422832885
134,29.0,117.31237679220109
135,24.999998,114.90139200209916
136,21.0,122.39519842876385
137,13.0,122.72698906916084
138,21.0,120.1509594153688
139,21.0,118.49805664426566
140,21.0,114.80416913801383
141,13.0,114.32075549589858
142,13.0,114.87778549369587
143,13.0,117.28105334628893
144,45.0,115.60235484857624
145,21.0,113.97519593625435
146,41.0,112.46068609335887
147,61.0,121.39750192244945
148,13.0,123.75876750491011
149,68.0,131.1317247198093
150,76.0,136.18610463764247
151,42.0,-167.36658948823668
152,33.0,1716.2442188956798
153,28.0,-25.765853491893935
154,29.0,-981.4540609208834
155,33.0,74.53630199126356
156,26.5,76.48522021765677
157,20.0,5.353816224866374
158,11.0,213.8427930245219
159,27.0,151.17173964167424
160,75.0,439.12135525446706
161,99.0,179.07530152929297
162,83.0,388.2945921958063
163,111.00001,299.4759969185811
164,139.0,15.278788319011463
165,284.0,-83.0705163911356
166,750.0,762.2430899903765
167,1692.9999,801.2648671850405
168,2293.0,2548.3808307017425
169,1885.0,3564.668141815299
170,1373.0,955.4647628283682
171,861.00006,2420.6845882425623
172,673.0,718.880793424716
173,505.0,551.5826897636997
174,356.0,970.5534273395397
175,271.0,521.3282491434976
176,512.0,369.4917777060776
177,410.5,343.840642116979
178,309.0,387.8185654858876
179,414.0,801.6956055829513
180,289.0,818.6931556613415
181,251.0,459.97303869311475
182,233.00002,170.4665099637714
183,221.0,69.48634996242194
184,282.0,525.1557363887507
185,343.0,466.9849792022113
186,489.0,-83.11083135930326
187,771.0,524.9479482892169
188,1043.0,370.8344021383885
189,2156.0,1431.490195645323
190,8359.0,3251.9223768934216
191,10301.0,1617.0185694757174
192,12243.0,5613.259388436388
193,9191.0,5270.771359438862
194,5689.0,5858.4430668705945
195,3541.0,9237.235300656326
196,10064.0,8667.314628463813
197,7344.0,6357.485776766481
198,7377.5,7266.6850446177705
199,7411.0,7078.7940022672265
200,17825.0,6075.7609904706205
201,7175.0,8851.743508430764
202,4372.0,7681.841611762372
203,8841.0,10781.470578377724
204,14939.0,8082.216148912432
205,11473.501,6704.375255297274
206,8008.0,5975.516586601028
207,6215.0,8586.36000254894
208,9973.0,9899.519828186481
209,10896.0,8155.07002409534
210,9623.0,8354.844716292711
211,12083.0,9996.790014343544
212,12973.001,8525.26507239613
213,13863.0,8141.765394056488
214,12244.0,8235.971116929482
215,9580.0,10811.650822309044
216,3389.0,12598.099582931241
217,4608.0,11902.098693083397
218,6209.0,7553.970571222172
219,5405.5,5499.8129055159025
220,4602.0,4386.355400310405
221,3098.0,3754.6638177136997
222,2755.0,5549.915850509347
223,2373.0,3471.8677148572406
224,2738.0,3478.558826443906
225,2412.0,2637.215491053109
226,2255.5,1922.4208533501287
227,2099.0,1928.6652360741634
228,1545.0,1962.3848550965963
229,1494.0,2912.313549123613
230,1494.0,1918.2036475613736
231,1128.0,1717.945951702895
232,939.0,1359.550015017853
233,783.5,1981.3572784835967
234,628.0,868.003671042267
235,958.0,569.7310794514423
236,2237.0,919.1223946644922
237,3295.0,591.9628340724814
238,1927.0,1482.151013204264
239,6841.0,2098.500380720064
240,6133.5005,2930.932143648789
241,5426.0,4346.398839218991
242,4562.0,4558.201742227313
243,5229.0,4601.710746626048
244,4603.0,3562.706790868147
245,5136.0,5000.381426444453
246,7221.0005,4842.836135295363
247,5506.5005,3207.4084628829783
248,3792.0,6127.121737438068
249,3083.0,4170.330695859906
250,2934.9998,3687.4498484676565
251,2597.0,4352.464620503757
252,2604.0,3560.8630570527253
253,3006.0,2282.4857206560705
254,2722.5,2258.7323051191374
255,2439.0,2073.639702091911
256,1951.0,2710.242433522604
257,2164.0,2163.2892458453057
258,2037.0,2149.28660818614
259,1777.0,1544.6990615038394
260,1550.0,1746.8854402705483
261,1687.5001,1833.4417273132117
262,1825.0001,1544.635490560104
263,1895.0,1258.9896667482762
264,1403.0,4070.800735630829
265,1501.9999,1901.7946842633555
266,1067.0,1850.3923478259694
267,1155.0,1778.4777429917153
268,896.5,1162.6480871837657
269,638.00006,557.6442063420579
270,1695.0,2426.9164423332195
271,958.0,1251.1010832369439
272,353.0,-604.2215973307738
273,353.0,787.637870495122
274,578.0,786.7380752047817
275,486.0,1092.1728881113236
276,394.0,638.750198718678
277,120.0,1804.2758576096105
278,169.0,-56.61661434113343
279,611.0,756.3934162119956
280,1521.0001,460.89816290381606
281,831.0,227.92698078251385
282,501.50003,872.3923789100256
283,172.0,950.3560110224562
284,11.0,455.45678587589816
285,124.0,401.7876171428981
286,46.000004,380.8628865988986
287,57.0,352.7873725946485
288,187.0,22.280381672539477
289,265.0,423.5657848236775
290,343.0,141.70059319930587
291,271.0,387.075656547356
292,323.0,462.11604640368114
293,409.0,-85.39127905755383
294,621.00006,-41.438801909156
295,325.0,855.9709590741766
296,363.0,711.4540960411471
297,401.0,900.6085446247799
298,143.0,273.1796105673717
299,40.0,281.46589945727607
300,37.0,452.81596182956923
