,tar,out
0,136.09091,278.5537477462535
1,135.24675,276.7419516469948
2,134.4026,274.9301561460307
3,133.55844,273.1183592840137
4,132.71428,271.3065699367271
5,131.87013,269.49477183720023
6,131.02597,267.68298353440565
7,130.18182,265.87119981365475
8,129.33766,264.05940985579946
9,128.4935,262.2476270084113
10,127.64935,260.4358393263456
11,126.80519,258.62405963866337
12,125.96104,256.8122822652423
13,125.11688,255.00050025258503
14,124.27272,253.18872632443717
15,123.42857,251.3769549189464
16,122.58442,249.56517245502107
17,121.74026,247.75339521213962
18,120.8961,245.9416383034288
19,120.05194,244.1298744563327
20,119.207794,242.3180920171205
21,118.36364,240.50632091197807
22,117.51948,238.6945641904626
23,116.67532,236.88281349122238
24,115.83116,235.07105891663772
25,114.987015,233.25929722652748
26,114.14286,231.4475304315844
27,113.2987,229.63577008879895
28,112.454544,227.8240311782887
29,111.61039,226.0122831732301
30,110.766235,224.2005308743873
31,109.92208,222.38878633042196
32,109.07792,220.5770434772884
33,108.233765,218.76530239826417
34,107.38961,216.95355239754423
35,106.54546,215.14179771360926
36,105.7013,213.33005794187753
37,104.85714,211.518326658554
38,104.012985,209.706593224615
39,103.16883,207.8948564831535
40,102.324684,206.0831238672398
41,101.48052,204.27139623332312
42,100.63636,202.45966197370404
43,99.792206,200.64793329725975
44,98.94805,198.83620899580617
45,98.103905,197.0244823226345
46,97.25974,195.21276186259976
47,96.41558,193.40104498702914
48,95.57143,191.5893217439157
49,94.72727,189.77759824884282
50,93.883125,187.9658832905095
51,93.03896,186.1541726938861
52,92.19481,184.34245667045872
53,91.35065,182.53075034157894
54,90.50649,180.71903975259798
55,89.662346,178.9073304825793
56,88.818184,177.0956238394109
57,87.97403,175.28391529387835
58,87.12987,173.47221690945523
59,86.28571,171.66052241230312
60,85.44157,169.84882672389355
61,84.597404,168.03711230835842
62,83.75325,166.22540911427558
63,82.90909,164.41372813610334
64,82.06493,162.60204015907843
65,81.22079,160.79035229652308
66,80.376625,158.97864648457266
67,79.53247,157.16695199789584
68,78.68831,155.35527990960742
69,77.844154,153.5436001401581
70,77.00001,151.73191412229198
71,76.155846,149.92022538012253
72,75.31169,148.10855076678712
73,74.46753,146.29687573466066
74,73.623375,144.48519935982205
75,72.77922,142.67352331610408
76,71.93507,140.86184299903965
77,71.09091,139.05018033985388
78,70.24675,137.2385142028355
79,69.402596,135.42684289975253
80,68.55844,133.6151717279995
81,67.71429,131.8035027991804
82,66.87013,129.99184792539177
83,66.02597,128.1801836607916
84,65.181816,126.3685228324882
85,64.33766,124.55686643860162
86,63.493507,122.745203959919
87,62.64935,120.933558811224
88,61.805195,119.12190241262543
89,60.961044,117.3102494592233
90,60.116882,115.49860575950498
91,59.272728,113.68696224227492
92,58.42857,111.87531563085814
93,57.584415,110.06366335378009
94,56.740265,108.2520207587025
95,55.896103,106.44038173536867
96,55.05195,104.62874337225976
97,54.20779,102.81710696449984
98,53.363636,101.00547003302017
99,52.519485,99.19383284885308
100,51.675323,97.38219932019706
101,50.83117,95.5705702010248
102,49.987015,93.75894149178022
103,49.142857,91.94731393620155
104,48.298706,90.13568854998039
105,47.454544,88.32406826205185
106,46.61039,86.51244063443171
107,45.766235,84.70082121563777
108,44.922077,82.88919750128022
109,44.077927,81.0775782112836
110,43.233765,79.26596764251855
111,42.38961,77.45435188279771
112,41.545456,75.64274312986777
113,40.701298,73.831126754355
114,39.857147,72.01951982397193
115,39.012985,70.20791316136079
116,38.16883,68.39630320291995
117,37.324677,66.58470425432975
118,36.48052,64.7730961821065
119,35.636364,62.96149370625114
120,34.79221,61.14989800226847
