,tar,out
0,136.0,114.18157650106876
1,136.5,144.54570580623493
2,137.0,169.95305042471733
3,119.0,180.71807942428177
4,123.0,182.98612868999282
5,123.0,183.61964591290695
6,118.0,179.9193535078298
7,124.0,176.11947988026654
8,121.5,173.23436073439962
9,119.0,171.6096269469042
10,102.0,171.9101027415693
11,113.0,171.9542528452629
12,124.0,171.7627468659363
13,153.0,167.65905707979073
14,135.0,164.6111249437012
15,132.33333,165.81361920193416
16,129.66667,175.75029891694157
17,127.0,183.41691236238742
18,103.0,185.63739823207212
19,128.0,182.92188793860913
20,119.0,179.54495034104167
21,103.0,173.16990460842044
22,111.00001,171.0384353796694
23,87.0,170.3328124661879
24,103.0,168.273467828862
25,95.0,165.83002149064163
26,87.0,158.7481941926057
27,111.00001,156.02591335526668
28,95.0,154.04045466128272
29,87.0,151.84175002923078
30,79.0,154.24599519785386
31,103.0,154.99979400329983
32,71.0,153.86774640550718
33,63.000004,148.64332854815572
34,88.0,148.23261569823728
35,64.0,145.72625461140765
36,64.0,140.2885562762875
37,64.0,138.16413095047244
38,72.0,135.44578995286707
39,64.0,134.01745895188418
40,56.0,130.85177497594378
41,80.0,130.4419423513988
42,56.0,131.0359163679139
43,56.0,129.13627598777913
44,56.0,130.83657814789603
45,64.0,129.9603106907135
46,64.0,128.3053735382594
47,56.0,125.05164769356112
48,56.0,124.64176132289819
49,56.0,126.86575829893614
50,48.5,127.1188758716618
51,41.0,125.74092823942051
52,49.0,124.00005825030954
53,41.0,121.83931086446742
54,65.0,118.36397517186931
55,41.0,116.34810239300846
56,41.0,114.58350676979384
57,41.0,118.54422459052392
58,41.0,119.07537348890399
59,33.0,117.42031017465982
60,33.0,114.16642008868571
61,42.0,112.12640163424427
62,34.0,110.56742860966949
63,49.999996,108.48563345984327
64,46.000004,108.57845213302349
65,42.0,108.73770996876505
66,42.0,111.95449187716072
67,27.0,114.49583043376995
68,26.0,115.59576010693822
69,27.0,115.09170328213902
70,18.0,110.84854778381828
71,18.0,106.32732141463563
72,18.0,102.93538896960744
73,18.0,99.89575936295441
74,18.0,97.68328994138281
75,28.0,95.8036810655152
76,20.0,95.08298951170491
77,28.0,95.15390648872715
78,23.999998,97.262352521596
79,20.0,98.39437108859896
80,20.0,100.20747965344069
81,11.999999,100.683802664801
82,11.999999,99.97159496388022
83,11.999999,98.76372240666002
84,11.999999,95.94674575700097
85,8.0,93.51289206565005
86,4.0,91.77172229858087
87,20.0,91.13887737007094
88,20.0,90.39471226935156
89,28.0,88.57411528147897
90,11.999999,89.92250679828237
91,11.999999,93.04124485233494
92,16.5,98.01429284735481
93,21.0,98.38535686764479
94,5.0,95.9624029278885
95,21.0,94.02965873209365
96,51.0,94.82098339076785
97,13.0,93.86204825703392
98,37.0,94.30204802667035
99,33.0,101.5628125306016
100,29.0,104.18129605264552
101,54.0,107.11816929131905
102,45.0,106.864161269623
103,69.0,107.13715535653765
104,45.0,112.43011336301758
105,37.0,116.13711053522096
106,29.0,123.98650436079247
107,21.0,125.78639120222867
108,21.0,122.4128660230339
109,21.0,115.37546948180893
110,21.0,107.74020125498609
111,37.0,103.14219472417334
112,21.0,100.6971688408064
113,17.0,100.06418218021965
114,13.0,103.39472688040475
115,37.0,104.5112643897433
116,13.0,103.0851308051738
117,99.0,99.04749500899274
118,227.0,100.61816822794759
119,195.0,100.99984304324354
120,119.0,117.21803329802329
121,43.0,163.18670925368787
122,51.0,208.55320530114972
123,470.0,221.084603070422
124,329.0,189.22764399498163
125,129.0,150.44595790053467
126,99.0,214.13819675716803
127,75.0,293.3691861836301
128,51.0,310.3562304229598
129,0.0,255.40563615890582
130,29.0,184.80996320977994
131,37.0,149.14572343228085
132,29.0,124.29160128877912
133,29.0,108.99832095472799
134,24.999998,104.84045036812557
135,21.0,107.51700252020093
136,13.0,109.79721648463041
137,21.0,107.94425021547737
138,21.0,105.41956627385107
139,21.0,101.87756105484262
140,13.0,100.16710925113262
141,13.0,100.22659204355001
142,13.0,101.40540093696872
143,45.0,100.54950559412504
144,21.0,98.46690990078633
145,41.0,96.72519503422333
146,61.0,102.61162345792296
147,13.0,106.40419645339743
148,68.0,111.33864716809629
149,76.0,118.24453692937004
150,42.0,-204.7133595583564
151,33.0,1689.1985809685127
152,28.0,-54.3246677346374
153,29.0,-660.4329220713295
154,33.0,-504.0048134680722
155,26.5,81.79246093259898
156,20.0,21.40223965305911
157,11.0,191.00793942698357
158,27.0,131.38444561825648
159,75.0,415.80279213171764
160,99.0,215.02361144236565
161,83.0,432.07759930609194
162,111.00001,398.7954332940931
163,139.0,139.46080800017828
164,284.0,-130.75764483469897
165,750.0,705.3656619271964
166,1692.9999,791.9866915011479
167,2293.0,2720.013775154821
168,1885.0,3555.408253111059
169,1373.0,1191.4572467586543
170,861.00006,2056.4517045378093
171,673.0,765.9100807373883
172,505.0,415.2432080961753
173,356.0,639.873720817104
174,271.0,608.4574539287374
175,512.0,337.1372372563074
176,410.5,341.52793961499947
177,309.0,403.14098444936394
178,414.0,845.4233375324462
179,289.0,860.6865469585796
180,251.0,622.9405006301441
181,233.00002,13.005702053785653
182,221.0,183.092818123267
183,282.0,480.4579078341365
184,343.0,503.35773691367643
185,489.0,-17.761262120604936
186,771.0,403.25355807181205
187,1043.0,471.9996827816129
188,2156.0,1598.513378457002
189,8359.0,3299.235359551119
190,10301.0,2088.345006456407
191,12243.0,5829.688431176751
192,9191.0,4666.26320909922
193,5689.0,5868.19954427659
194,3541.0,7462.792518882763
195,10064.0,8844.568668301139
196,7344.0,6465.288879916195
197,7377.5,7409.490183267666
198,7411.0,6825.464892950193
199,17825.0,6614.7805942346795
200,7175.0,8435.52066047406
201,4372.0,7994.551909195925
202,8841.0,10476.593040023214
203,14939.0,8034.46603314529
204,11473.501,6569.252937494115
205,8008.0,6124.794060852615
206,6215.0,8362.481037175901
207,9973.0,9536.029818134335
208,10896.0,8420.837157525393
209,9623.0,8463.350255308826
210,12083.0,9826.136395839158
